lr-AdamW,step,train_softmargin,train_sigmoidalfocal,train_precision,train_recall,train_acc,train_precision2,train_recall2,train_acc2,train_acc_mi,train_acc2_mi,train_acc_ma,train_acc2_ma,train_loss_s,epoch,val_softmargin,val_sigmoidalfocal,L1,val_loss_s,val_loss,val_acc,val_recall,val_precision,val_acc2,val_recall2,val_precision2,val_acc_mi,val_acc2_mi,val_acc_ma,val_acc2_ma,hp_metric
1e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.023458097928609e-06,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,49,0.7701759338378906,0.27083516120910645,0.24990269541740417,0.2529296875,0.2529296875,0.25348198413848877,0.5091145634651184,0.5091145634651184,0.2529296875,0.5091145634651184,0.25260108709335327,0.5092618465423584,2.239089250564575,0,,,,,,,,,,,,,,,,
1.0957337984312352e-06,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,99,0.7693438529968262,0.26994097232818604,0.26702845096588135,0.2666015625,0.2666015625,0.25188666582107544,0.5035806894302368,0.5035806894302368,0.2666015625,0.5035807490348816,0.2666774392127991,0.5037165284156799,2.1816179752349854,0,,,,,,,,,,,,,,,,
1.2167655450254705e-06,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149,0.7702681422233582,0.27086958289146423,0.2566226124763489,0.2561849057674408,0.2561849057674408,0.24695676565170288,0.4934895634651184,0.4934895634651184,0.2561849057674408,0.4934895932674408,0.25664663314819336,0.49386346340179443,2.196194887161255,0,,,,,,,,,,,,,,,,
1.3864338939897578e-06,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,199,0.7691097259521484,0.2696470618247986,0.2653396725654602,0.2643229067325592,0.2643229067325592,0.2571583092212677,0.5143228769302368,0.5143228769302368,0.2643229067325592,0.5143229365348816,0.26389485597610474,0.513385534286499,2.130629777908325,0,,,,,,,,,,,,,,,,
,226,,,,,,,,,,,,,,0,0.7624017000198364,0.2620386481285095,34.0462760925293,1.4054492712020874,1.4054492712020874,0.27547284960746765,0.27547284960746765,0.2801681160926819,0.5326014161109924,0.5326014161109924,0.2691654860973358,0.27547284960746765,0.5326014161109924,0.2754165232181549,0.5325273871421814,0.27547284960746765
1.604571403147985e-06,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,249,0.7685245871543884,0.26904165744781494,0.2645639181137085,0.2646484375,0.2646484375,0.2559911012649536,0.51171875,0.51171875,0.2646484375,0.51171875,0.26426008343696594,0.5114197731018066,2.1001570224761963,0,,,,,,,,,,,,,,,,
1.8709627971146692e-06,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,299,0.769075870513916,0.26961928606033325,0.25618335604667664,0.2565104365348816,0.2565104365348816,0.2564053535461426,0.5126953125,0.5126953125,0.2565104067325592,0.5126953125,0.2560984194278717,0.5127458572387695,2.1076719760894775,0,,,,,,,,,,,,,,,,
2.185345179745789e-06,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,349,0.76775062084198,0.26821428537368774,0.2668020725250244,0.2652994990348816,0.2652994990348816,0.256133496761322,0.5110677480697632,0.5110677480697632,0.2652994692325592,0.5110676884651184,0.26547396183013916,0.5112879276275635,2.0639052391052246,0,,,,,,,,,,,,,,,,
2.5474082935855393e-06,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,399,0.7687299251556396,0.26921284198760986,0.2575678825378418,0.2568359375,0.2568359375,0.2555290758609772,0.509765625,0.509765625,0.2568359375,0.509765625,0.25718188285827637,0.5096136331558228,2.0394961833953857,0,,,,,,,,,,,,,,,,
2.9567948260529572e-06,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,449,0.7680284380912781,0.26845186948776245,0.2617608308792114,0.2613932490348816,0.2613932490348816,0.2584976553916931,0.5166015625,0.5166015625,0.2613932192325592,0.5166015625,0.2611495852470398,0.5158628821372986,2.0177741050720215,0,,,,,,,,,,,,,,,,
