lr-AdamW,step,val_softmargin,val_sigmoidalfocal,L1,val_loss_s,val_loss,val_acc,val_recall,val_precision,val_acc2,val_recall2,val_precision2,val_acc_mi,val_acc2_mi,val_acc_ma,val_acc2_ma,hp_metric,epoch,train_softmargin,train_sigmoidalfocal,train_precision,train_recall,train_acc,train_precision2,train_recall2,train_acc2,train_acc_mi,train_acc2_mi,train_acc_ma,train_acc2_ma,train_loss_s
1e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33,0.7644360065460205,0.26359355449676514,67.99472045898438,1.4455639123916626,1.4455639123916626,0.26420000195503235,0.26420000195503235,0.2659485936164856,0.5120857357978821,0.5120857357978821,0.25658363103866577,0.26420000195503235,0.5120857357978821,0.26381295919418335,0.5117006301879883,0.26420000195503235,0,,,,,,,,,,,,,
1.1182382915795542e-06,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,49,,,,,,,,,,,,,,,,,0,0.7739858627319336,0.27398109436035156,0.24007990956306458,0.240234375,0.240234375,0.23673516511917114,0.4716796875,0.4716796875,0.240234375,0.4716796875,0.24243023991584778,0.47386905550956726,2.4764564037323
,67,0.7644675970077515,0.2636013329029083,67.99517822265625,1.4427368640899658,1.4427368640899658,0.2597714364528656,0.2597714364528656,0.2610742747783661,0.5071142911911011,0.5071142911911011,0.25391340255737305,0.2597714364528656,0.5071142911911011,0.25991079211235046,0.507612407207489,0.2597714364528656,0,,,,,,,,,,,,,
1.4825370244160239e-06,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,99,,,,,,,,,,,,,,,,,0,0.7740997076034546,0.2740151286125183,0.2434656322002411,0.2421875,0.2421875,0.24098558723926544,0.48046875,0.48046875,0.2421875,0.48046875,0.24190962314605713,0.4805809259414673,2.408543348312378
,101,0.7644753456115723,0.2635722756385803,67.99592590332031,1.440182089805603,1.440182089805603,0.2575142979621887,0.2575142979621887,0.2591530680656433,0.5094285607337952,0.5094285607337952,0.25512152910232544,0.2575142979621887,0.5094285607337952,0.2577512860298157,0.5092235207557678,0.2575142979621887,0,,,,,,,,,,,,,
,135,0.764104962348938,0.26328158378601074,67.99676513671875,1.4368797540664673,1.4368797540664673,0.26251429319381714,0.26251429319381714,0.26517602801322937,0.5169143080711365,0.5169143080711365,0.25872111320495605,0.26251429319381714,0.5169143080711365,0.2622177004814148,0.5162915587425232,0.26251429319381714,0,,,,,,,,,,,,,
2.092585928966765e-06,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149,,,,,,,,,,,,,,,,,0,0.7699631452560425,0.27031394839286804,0.26407361030578613,0.2626953125,0.2626953125,0.2547183632850647,0.5087890625,0.5087890625,0.2626953125,0.5087890625,0.26301872730255127,0.5090188980102539,2.3439717292785645
,169,0.7641138434410095,0.2632823884487152,67.9979476928711,1.4363733530044556,1.4363733530044556,0.2678857147693634,0.2678857147693634,0.2717908024787903,0.515828549861908,0.515828549861908,0.258522093296051,0.2678857147693634,0.515828549861908,0.26727283000946045,0.5147565007209778,0.2678857147693634,0,,,,,,,,,,,,,
2.9477829606150416e-06,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,199,,,,,,,,,,,,,,,,,0,0.77118319272995,0.2714168429374695,0.24345195293426514,0.2412109375,0.2412109375,0.25473272800445557,0.5068359375,0.5068359375,0.2412109375,0.5068359375,0.24190324544906616,0.5063930749893188,2.28991961479187
,203,0.7639902234077454,0.2631593346595764,67.99933624267578,1.4338186979293823,1.4338186979293823,0.2652571499347687,0.2652571499347687,0.27022823691368103,0.5170857310295105,0.5170857310295105,0.25936228036880493,0.2652571499347687,0.5170857310295105,0.26494312286376953,0.5167490839958191,0.2652571499347687,0,,,,,,,,,,,,,
,237,0.7640763521194458,0.2632191777229309,68.00117492675781,1.4325520992279053,1.4325520992279053,0.2623142898082733,0.2623142898082733,0.2668524980545044,0.5182571411132812,0.5182571411132812,0.25984057784080505,0.2623142898082733,0.5182571411132812,0.26231279969215393,0.5181031227111816,0.2623142898082733,0,,,,,,,,,,,,,
4.047284143139844e-06,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,249,,,,,,,,,,,,,,,,,0,0.7682637572288513,0.26889514923095703,0.2622517943382263,0.2626953125,0.2626953125,0.2610825300216675,0.521484375,0.521484375,0.2626953125,0.521484375,0.2619895040988922,0.5223021507263184,2.2086246013641357
