lr-AdamW,step,val_softmargin,val_sigmoidalfocal,L1,val_loss_s,val_loss,val_acc,val_recall,val_precision,val_acc2,val_recall2,val_precision2,val_acc_mi,val_acc2_mi,val_acc_ma,val_acc2_ma,hp_metric,epoch,train_softmargin,train_sigmoidalfocal,train_precision,train_recall,train_acc,train_precision2,train_recall2,train_acc2,train_acc_mi,train_acc2_mi,train_acc_ma,train_acc2_ma,train_loss_s
1e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33,0.7656300663948059,0.2646828293800354,34.0124626159668,1.4988890886306763,1.4988890886306763,0.24651429057121277,0.24651429057121277,0.24088054895401,0.4798857271671295,0.4798857271671295,0.2331663817167282,0.24651429057121277,0.4798857271671295,0.24604330956935883,0.4791199862957001,0.24651429057121277,0,,,,,,,,,,,,,
1.4736640177705982e-06,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,49,,,,,,,,,,,,,,,,,0,0.7700949311256409,0.2702855169773102,0.25790727138519287,0.255859375,0.255859375,0.25284671783447266,0.505859375,0.505859375,0.255859375,0.505859375,0.25590524077415466,0.5055380463600159,2.2897140979766846
,67,0.7652449607849121,0.26426899433135986,34.012916564941406,1.4778252840042114,1.4778252840042114,0.24745714664459229,0.24745714664459229,0.231093630194664,0.4797428548336029,0.4797428548336029,0.23069928586483002,0.24745714664459229,0.4797428548336029,0.24802647531032562,0.48016929626464844,0.24745714664459229,0,,,,,,,,,,,,,
2.9330491218589815e-06,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,99,,,,,,,,,,,,,,,,,0,0.7717523574829102,0.27180904150009155,0.24019792675971985,0.240234375,0.240234375,0.24945811927318573,0.4951171875,0.4951171875,0.240234375,0.4951171875,0.24054895341396332,0.4953865110874176,2.2913196086883545
,101,0.7649897336959839,0.26403602957725525,34.01357650756836,1.4613564014434814,1.4613564014434814,0.25294286012649536,0.25294286012649536,0.2413332611322403,0.4815428555011749,0.4815428555011749,0.23707352578639984,0.25294286012649536,0.4815428555011749,0.25327935814857483,0.4817372262477875,0.25294286012649536,0,,,,,,,,,,,,,
,135,0.7645319700241089,0.26359403133392334,34.01456832885742,1.443888545036316,1.443888545036316,0.25214284658432007,0.25214284658432007,0.2485218495130539,0.4830571413040161,0.4830571413040161,0.24185416102409363,0.25214284658432007,0.4830571413040161,0.2526596784591675,0.48406869173049927,0.25214284658432007,0,,,,,,,,,,,,,
5.376912368746621e-06,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149,,,,,,,,,,,,,,,,,0,0.7722662091255188,0.27230098843574524,0.2365676611661911,0.236328125,0.236328125,0.25373178720474243,0.505859375,0.505859375,0.236328125,0.505859375,0.23712217807769775,0.5068944692611694,2.213719606399536
,169,0.7641609311103821,0.2632615864276886,34.01591110229492,1.4340180158615112,1.4340180158615112,0.2631714344024658,0.2631714344024658,0.25644347071647644,0.4974285662174225,0.4974285662174225,0.24732017517089844,0.2631714344024658,0.4974285662174225,0.2609851062297821,0.4952738881111145,0.2631714344024658,0,,,,,,,,,,,,,
8.802841960459856e-06,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,199,,,,,,,,,,,,,,,,,0,0.7704828977584839,0.27040228247642517,0.25545504689216614,0.2548828125,0.2548828125,0.2501611113548279,0.498046875,0.498046875,0.2548828125,0.498046875,0.25572192668914795,0.4979870617389679,2.1938841342926025
,203,0.763952374458313,0.2630743384361267,34.01784896850586,1.427028775215149,1.427028775215149,0.2637142837047577,0.2637142837047577,0.25774601101875305,0.49720001220703125,0.49720001220703125,0.24880370497703552,0.2637142837047577,0.49720001220703125,0.26418337225914,0.4977990984916687,0.2637142837047577,0,,,,,,,,,,,,,
,237,0.7633712887763977,0.2625456750392914,34.02037048339844,1.416727066040039,1.416727066040039,0.2776857018470764,0.2776857018470764,0.272569477558136,0.5073428750038147,0.5073428750038147,0.25370457768440247,0.2776857018470764,0.5073428750038147,0.27731314301490784,0.5069267153739929,0.2776857018470764,0,,,,,,,,,,,,,
1.3207456918109316e-05,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,249,,,,,,,,,,,,,,,,,0,0.7675312757492065,0.26770269870758057,0.2705123722553253,0.2685546875,0.2685546875,0.27039867639541626,0.5390625,0.5390625,0.2685546875,0.5390625,0.26955080032348633,0.5391680598258972,1.96928071975708
,271,0.7632327675819397,0.26241832971572876,34.023563385009766,1.4095169305801392,1.4095169305801392,0.2778571546077728,0.2778571546077728,0.2716653048992157,0.5134857296943665,0.5134857296943665,0.2568317949771881,0.2778571546077728,0.5134857296943665,0.2781020998954773,0.5138165354728699,0.2778571546077728,0,,,,,,,,,,,,,
1.8586410418507313e-05,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,299,,,,,,,,,,,,,,,,,0,0.7693319916725159,0.26887720823287964,0.24679577350616455,0.24609375,0.24609375,0.25155866146087646,0.498046875,0.498046875,0.24609375,0.498046875,0.24633532762527466,0.4980354309082031,1.8995167016983032
,305,0.7627381682395935,0.26199546456336975,34.027530670166016,1.4001288414001465,1.4001288414001465,0.2915428578853607,0.2915428578853607,0.28801429271698,0.532542884349823,0.532542884349823,0.2670881450176239,0.2915428578853607,0.532542884349823,0.29124537110328674,0.5325515866279602,0.2915428578853607,0,,,,,,,,,,,,,
,339,0.7625885009765625,0.26186689734458923,34.0322151184082,1.3950966596603394,1.3950966596603394,0.2922571301460266,0.2922571301460266,0.29044705629348755,0.5345714092254639,0.5345714092254639,0.26773491501808167,0.2922571301460266,0.5345714092254639,0.29171374440193176,0.533647358417511,0.2922571301460266,0,,,,,,,,,,,,,
2.49343940839579e-05,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,349,,,,,,,,,,,,,,,,,0,0.7630141973495483,0.2634224593639374,0.2987286448478699,0.2998046875,0.2998046875,0.2633519768714905,0.52734375,0.52734375,0.2998046875,0.52734375,0.29899823665618896,0.526262104511261,1.7496392726898193
,373,0.7620790600776672,0.26142072677612305,34.03759002685547,1.3875454664230347,1.3875454664230347,0.3077999949455261,0.3077999949455261,0.30763471126556396,0.5545714497566223,0.5545714497566223,0.28041717410087585,0.3077999949455261,0.5545714497566223,0.30830007791519165,0.5553109049797058,0.3077999949455261,0,,,,,,,,,,,,,
3.2245143220984775e-05,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,399,,,,,,,,,,,,,,,,,0,0.7637292146682739,0.26361313462257385,0.27735769748687744,0.27734375,0.27734375,0.26559627056121826,0.53125,0.53125,0.27734375,0.53125,0.27734431624412537,0.5313395261764526,1.6563615798950195
,407,0.7618394494056702,0.26123470067977905,34.0439338684082,1.382150650024414,1.382150650024414,0.313228577375412,0.313228577375412,0.31329232454299927,0.5733428597450256,0.5733428597450256,0.2890002727508545,0.313228577375412,0.5733428597450256,0.31314265727996826,0.5732784271240234,0.313228577375412,0,,,,,,,,,,,,,
,441,0.7617992162704468,0.26117274165153503,34.0505485534668,1.381173849105835,1.381173849105835,0.3163999915122986,0.3163999915122986,0.31682705879211426,0.5714285969734192,0.5714285969734192,0.2879684269428253,0.3163999915122986,0.5714285969734192,0.3164992034435272,0.5718399882316589,0.3163999915122986,0,,,,,,,,,,,,,
4.051144300282687e-05,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,449,,,,,,,,,,,,,,,,,0,0.7625004053115845,0.2624732255935669,0.27776917815208435,0.279296875,0.279296875,0.26734477281570435,0.533203125,0.533203125,0.279296875,0.533203125,0.2759648561477661,0.5312297940254211,1.5755634307861328
,475,0.7617529630661011,0.2611064910888672,34.05772399902344,1.3795236349105835,1.3795236349105835,0.31874287128448486,0.31874287128448486,0.32073578238487244,0.574485719203949,0.574485719203949,0.28970110416412354,0.31874287128448486,0.574485719203949,0.31925734877586365,0.575149416923523,0.31874287128448486,0,,,,,,,,,,,,,
4.9725135589602204e-05,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,499,,,,,,,,,,,,,,,,,0,0.7620919942855835,0.2618573307991028,0.2659814953804016,0.2666015625,0.2666015625,0.26556146144866943,0.52734375,0.52734375,0.2666015625,0.52734375,0.26884061098098755,0.5289307832717896,1.521976351737976
,509,0.7615575790405273,0.26093825697898865,34.06511688232422,1.3764725923538208,1.3764725923538208,0.3311428427696228,0.3311428427696228,0.3338467478752136,0.5824285745620728,0.5824285745620728,0.2948603332042694,0.3311428427696228,0.5824285745620728,0.33146002888679504,0.5831039547920227,0.3311428427696228,0,,,,,,,,,,,,,
,543,0.7615088224411011,0.26094019412994385,34.07259750366211,1.3759833574295044,1.3759833574295044,0.32908570766448975,0.32908570766448975,0.33132418990135193,0.5815714001655579,0.5815714001655579,0.2938854396343231,0.32908570766448975,0.5815714001655579,0.3291777968406677,0.581739604473114,0.32908570766448975,0,,,,,,,,,,,,,
5.987712817911014e-05,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,549,,,,,,,,,,,,,,,,,0,0.7614881992340088,0.26130324602127075,0.2745477259159088,0.2744140625,0.2744140625,0.2689860463142395,0.537109375,0.537109375,0.2744140625,0.537109375,0.2751707434654236,0.5373111963272095,1.4816641807556152
,577,0.761410117149353,0.26083409786224365,34.080257415771484,1.3744215965270996,1.3744215965270996,0.3313142955303192,0.3313142955303192,0.33437731862068176,0.5875714421272278,0.5875714421272278,0.29738539457321167,0.3313142955303192,0.5875714421272278,0.33108845353126526,0.5874729752540588,0.3313142955303192,0,,,,,,,,,,,,,
7.095740198032967e-05,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
