lr-AdamW,step,train_softmargin,train_sigmoidalfocal,train_precision,train_recall,train_acc,train_precision2,train_recall2,train_acc2,train_acc_mi,train_acc2_mi,train_acc_ma,train_acc2_ma,train_loss_s,epoch,val_softmargin,val_sigmoidalfocal,L1,val_loss_s,val_loss,val_acc,val_recall,val_precision,val_acc2,val_recall2,val_precision2,val_acc_mi,val_acc2_mi,val_acc_ma,val_acc2_ma,hp_metric
,2799,0.7367950677871704,0.23657512664794922,0.48395466804504395,0.4925130009651184,0.4925130009651184,0.38279494643211365,0.7447916865348816,0.7447916865348816,0.4925130307674408,0.7447916865348816,0.49313458800315857,0.7456446886062622,1.1997586488723755,0,,,,,,,,,,,,,,,,
0.00018302073676278074,2849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2849,0.7377687692642212,0.23749636113643646,0.478351891040802,0.4853515923023224,0.4853515923023224,0.37892094254493713,0.7421875,0.7421875,0.4853515625,0.7421875,0.48555952310562134,0.741662859916687,1.2028604745864868,0,,,,,,,,,,,,,,,,
0.00018758814827533725,2899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2899,0.7351844310760498,0.23500224947929382,0.49722301959991455,0.5032552480697632,0.5032552480697632,0.3876858651638031,0.7542318105697632,0.7542318105697632,0.5032551884651184,0.7542317509651184,0.5041460394859314,0.7543342113494873,1.1853327751159668,0,,,,,,,,,,,,,,,,
0.0001921189582632524,2949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2949,0.7362169027328491,0.23599529266357422,0.5116283893585205,0.5152994990348816,0.5152994990348816,0.3864939212799072,0.7464193105697632,0.7464193105697632,0.5152994990348816,0.7464192509651184,0.5138428211212158,0.747774600982666,1.1938749551773071,0,,,,,,,,,,,,,,,,
,2950,,,,,,,,,,,,,,0,0.7335753440856934,0.23342067003250122,34.13146209716797,1.1582292318344116,1.1582292318344116,0.5205085873603821,0.5205085873603821,0.5192108154296875,0.7747743129730225,0.7747743129730225,0.39086708426475525,0.5205085873603821,0.7747743129730225,0.5201233625411987,0.7746297121047974,0.5205085873603821
0.0001966086953640795,2999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2999,0.7353026270866394,0.23512035608291626,0.5180978775024414,0.5237630009651184,0.5237630009651184,0.3980637192726135,0.7698568105697632,0.7698568105697632,0.5237630009651184,0.7698567509651184,0.5226292014122009,0.7699800729751587,1.18477463722229,0,,,,,,,,,,,,,,,,
0.00020105292874935245,3049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3049,0.7339123487472534,0.23377642035484314,0.4986279010772705,0.5052083730697632,0.5052083730697632,0.38837385177612305,0.7509765625,0.7509765625,0.5052083134651184,0.7509765625,0.5036197900772095,0.7513217329978943,1.177010178565979,0,,,,,,,,,,,,,,,,
0.0002054472724972789,3099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3099,0.7344756126403809,0.23431389033794403,0.5097489356994629,0.5139973759651184,0.5139973759651184,0.38306209444999695,0.7408853769302368,0.7408853769302368,0.5139973759651184,0.7408854365348816,0.5140394568443298,0.7409361600875854,1.1811633110046387,0,,,,,,,,,,,,,,,,
0.0002097873899211151,3149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3149,0.734705924987793,0.23453304171562195,0.5057429075241089,0.5126953125,0.5126953125,0.38843226432800293,0.7522786855697632,0.7522786855697632,0.5126953125,0.7522786259651184,0.5123482942581177,0.7523491382598877,1.1846421957015991,0,,,,,,,,,,,,,,,,
,3177,,,,,,,,,,,,,,0,0.732215166091919,0.23212182521820068,34.13542938232422,1.1519726514816284,1.1519726514816284,0.5260671377182007,0.5260671377182007,0.5230026245117188,0.7775771617889404,0.7775771617889404,0.39242303371429443,0.5260671377182007,0.7775771617889404,0.5255898833274841,0.7773578763008118,0.5260671377182007
0.0002140689978489525,3199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
