lr-AdamW,step,val_softmargin,val_sigmoidalfocal,L1,val_loss_s,val_loss,val_acc,val_recall,val_precision,val_acc2,val_recall2,val_precision2,val_acc_mi,val_acc2_mi,val_acc_ma,val_acc2_ma,hp_metric,epoch,train_softmargin,train_sigmoidalfocal,train_precision,train_recall,train_acc,train_precision2,train_recall2,train_acc2,train_acc_mi,train_acc2_mi,train_acc_ma,train_acc2_ma,train_loss_s
,399,,,,,,,,,,,,,,,,,0,0.7658129930496216,0.266005277633667,0.25975191593170166,0.2587890625,0.2587890625,0.2610732316970825,0.5224609375,0.5224609375,0.2587890625,0.5224609375,0.25885486602783203,0.5232111811637878,1.8186970949172974
,407,0.7593837380409241,0.25892242789268494,34.033748626708984,1.3485264778137207,1.3485264778137207,0.3581428527832031,0.3581428527832031,0.3585112988948822,0.6279714107513428,0.6279714107513428,0.3190736472606659,0.3581428527832031,0.6279714107513428,0.357639878988266,0.6275051236152649,0.3581428527832031,0,,,,,,,,,,,,,
,441,0.7587471008300781,0.25827091932296753,34.03669738769531,1.3397053480148315,1.3397053480148315,0.37140002846717834,0.37140002846717834,0.36963778734207153,0.6400856375694275,0.6400856375694275,0.32388725876808167,0.37139999866485596,0.6400856971740723,0.37240371108055115,0.6406969428062439,0.37140002846717834,0,,,,,,,,,,,,,
1.6792717838548614e-05,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,449,,,,,,,,,,,,,,,,,0,0.7617062926292419,0.2617236077785492,0.2913667559623718,0.2919921875,0.2919921875,0.27406933903694153,0.5478515625,0.5478515625,0.2919921875,0.5478515625,0.29266583919525146,0.5480811595916748,1.6961946487426758
,475,0.7580433487892151,0.25755226612091064,34.04022979736328,1.3305848836898804,1.3305848836898804,0.39088571071624756,0.39088571071624756,0.38906416296958923,0.6557999849319458,0.6557999849319458,0.3319564163684845,0.39088571071624756,0.6557999849319458,0.3906584680080414,0.6558007001876831,0.39088571071624756,0,,,,,,,,,,,,,
2.047542938273745e-05,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,499,,,,,,,,,,,,,,,,,0,0.761121392250061,0.2610904276371002,0.2842260003089905,0.283203125,0.283203125,0.27199384570121765,0.5439453125,0.5439453125,0.283203125,0.5439453125,0.2835855782032013,0.544195294380188,1.637351632118225
,509,0.7575491070747375,0.25704747438430786,34.044036865234375,1.3246325254440308,1.3246325254440308,0.40048572421073914,0.40048572421073914,0.39756613969802856,0.6612856984138489,0.6612856984138489,0.33352839946746826,0.40048572421073914,0.6612856984138489,0.40081629157066345,0.661450207233429,0.40048572421073914,0,,,,,,,,,,,,,
,543,0.7569648623466492,0.256451815366745,34.048133850097656,1.3170803785324097,1.3170803785324097,0.41408571600914,0.41408571600914,0.4109170138835907,0.6795714497566223,0.6795714497566223,0.34251901507377625,0.41408571600914,0.6795714497566223,0.4147014617919922,0.6798744201660156,0.41408571600914,0,,,,,,,,,,,,,
2.4533179297203106e-05,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,549,,,,,,,,,,,,,,,,,0,0.7590553760528564,0.2588930130004883,0.3032057285308838,0.302734375,0.302734375,0.28859448432922363,0.57421875,0.57421875,0.302734375,0.57421875,0.30235910415649414,0.5743615627288818,1.561508059501648
,577,0.7566559910774231,0.2561384439468384,34.05247497558594,1.3139840364456177,1.3139840364456177,0.42177143692970276,0.42177143692970276,0.42192673683166504,0.6819142699241638,0.6819142699241638,0.34529781341552734,0.42177143692970276,0.6819142699241638,0.42026036977767944,0.6813712120056152,0.42177143692970276,0,,,,,,,,,,,,,
2.8961963072678043e-05,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,599,,,,,,,,,,,,,,,,,0,0.7625303268432617,0.26242709159851074,0.2655266523361206,0.2646484375,0.2646484375,0.27093684673309326,0.5390625,0.5390625,0.2646484375,0.5390625,0.26551806926727295,0.5393635034561157,1.5776076316833496
,611,0.7562962174415588,0.25577282905578613,34.057106018066406,1.3099236488342285,1.3099236488342285,0.42411428689956665,0.42411428689956665,0.4228473901748657,0.6809714436531067,0.6809714436531067,0.3421485424041748,0.42411428689956665,0.6809714436531067,0.4262964427471161,0.682260274887085,0.42411428689956665,0,,,,,,,,,,,,,
,645,0.7557735443115234,0.2552436292171478,34.061973571777344,1.3047075271606445,1.3047075271606445,0.43385714292526245,0.43385714292526245,0.4330202639102936,0.6906571388244629,0.6906571388244629,0.34738051891326904,0.43385714292526245,0.6906571388244629,0.4344257116317749,0.6909540295600891,0.43385714292526245,0,,,,,,,,,,,,,
3.375741003426947e-05,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,649,,,,,,,,,,,,,,,,,0,0.7596201300621033,0.25939616560935974,0.2986718416213989,0.2978515625,0.2978515625,0.2920600473880768,0.5810546875,0.5810546875,0.2978515625,0.5810546875,0.3015440106391907,0.583260715007782,1.4995759725570679
,679,0.7550641894340515,0.25452640652656555,34.066829681396484,1.298100233078003,1.298100233078003,0.4464857280254364,0.4464857280254364,0.44690582156181335,0.6953714489936829,0.6953714489936829,0.349012166261673,0.4464857280254364,0.6953714489936829,0.44610315561294556,0.695039689540863,0.4464857280254364,0,,,,,,,,,,,,,
3.891478765478759e-05,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,699,,,,,,,,,,,,,,,,,0,0.7594727277755737,0.2591804265975952,0.2954176664352417,0.2939453125,0.2939453125,0.27957683801651,0.55078125,0.55078125,0.2939453125,0.55078125,0.2909245789051056,0.54808509349823,1.4580237865447998
,713,0.7550066113471985,0.2544698417186737,34.07188034057617,1.2989164590835571,1.2989164590835571,0.4422857165336609,0.4422857165336609,0.44232749938964844,0.6944571137428284,0.6944571137428284,0.3473641276359558,0.4422857165336609,0.6944571137428284,0.44290709495544434,0.6951256990432739,0.4422857165336609,0,,,,,,,,,,,,,
,747,0.7542116045951843,0.25366976857185364,34.07676315307617,1.2922648191452026,1.2922648191452026,0.44445714354515076,0.44445714354515076,0.4456181228160858,0.698371410369873,0.698371410369873,0.34910210967063904,0.44445714354515076,0.698371410369873,0.4433789551258087,0.6979119181632996,0.44445714354515076,0,,,,,,,,,,,,,
4.442900622517872e-05,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,749,,,,,,,,,,,,,,,,,0,0.7572066783905029,0.2568557560443878,0.32920897006988525,0.3310546875,0.3310546875,0.294534295797348,0.5859375,0.5859375,0.3310546875,0.5859375,0.3321974277496338,0.5871896743774414,1.4312455654144287
,781,0.7537828087806702,0.2532443702220917,34.081565856933594,1.2913364171981812,1.2913364171981812,0.44528570771217346,0.44528570771217346,0.4519311487674713,0.7004571557044983,0.7004571557044983,0.34943845868110657,0.44528570771217346,0.7004571557044983,0.4461052715778351,0.7009742856025696,0.44528570771217346,0,,,,,,,,,,,,,
5.029462387745352e-05,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,799,,,,,,,,,,,,,,,,,0,0.7563484907150269,0.25597822666168213,0.33771881461143494,0.3427734375,0.3427734375,0.29057061672210693,0.578125,0.578125,0.3427734375,0.578125,0.34115898609161377,0.5771975517272949,1.4129743576049805
,815,0.7527492642402649,0.2522110342979431,34.08667755126953,1.284500002861023,1.284500002861023,0.45248574018478394,0.45248574018478394,0.4600759446620941,0.699485719203949,0.699485719203949,0.3485092222690582,0.45248571038246155,0.699485719203949,0.4528493285179138,0.7001082301139832,0.45248574018478394,0,,,,,,,,,,,,,
5.650585195515381e-05,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,849,,,,,,,,,,,,,,,,,0,0.7535131573677063,0.2530883252620697,0.36376768350601196,0.369140625,0.369140625,0.3184920847415924,0.6318359375,0.6318359375,0.369140625,0.6318359375,0.37130987644195557,0.6329007148742676,1.3549776077270508
,849,0.7520068883895874,0.2514761686325073,34.09153366088867,1.2822529077529907,1.2822529077529907,0.44834285974502563,0.44834285974502563,0.4592417776584625,0.7045999765396118,0.7045999765396118,0.3506675660610199,0.44834285974502563,0.7045999765396118,0.44951605796813965,0.7054070234298706,0.44834285974502563,0,,,,,,,,,,,,,
,883,0.7509487867355347,0.250431090593338,34.09638214111328,1.279299259185791,1.279299259185791,0.44588571786880493,0.44588571786880493,0.45881831645965576,0.7022285461425781,0.7022285461425781,0.3488452136516571,0.44588571786880493,0.7022285461425781,0.44538548588752747,0.7018794417381287,0.44588571786880493,0,,,,,,,,,,,,,
6.305656072605763e-05,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,899,,,,,,,,,,,,,,,,,0,0.7542115449905396,0.2537864148616791,0.3697660565376282,0.373046875,0.373046875,0.2936367988586426,0.5869140625,0.5869140625,0.373046875,0.5869140625,0.3769136667251587,0.5882596969604492,1.3663649559020996
,917,0.7504608035087585,0.24996261298656464,34.101016998291016,1.282186508178711,1.282186508178711,0.4414285719394684,0.4414285719394684,0.4574248194694519,0.6997714042663574,0.6997714042663574,0.34776484966278076,0.4414285719394684,0.6997714042663574,0.44089528918266296,0.6994209885597229,0.4414285719394684,0,,,,,,,,,,,,,
6.994028543148465e-05,949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,949,,,,,,,,,,,,,,,,,0,0.7512853741645813,0.25084805488586426,0.38594794273376465,0.392578125,0.392578125,0.33323556184768677,0.6533203125,0.6533203125,0.392578125,0.6533203125,0.389896035194397,0.6525610089302063,1.324129343032837
,951,0.7498460412025452,0.24936503171920776,34.10512924194336,1.2830528020858765,1.2830528020858765,0.43794286251068115,0.43794286251068115,0.4574931859970093,0.7016000151634216,0.7016000151634216,0.3484952747821808,0.43794286251068115,0.7016000151634216,0.4383058547973633,0.7015982270240784,0.43794286251068115,0,,,,,,,,,,,,,
,985,0.7487266659736633,0.24826453626155853,34.10941696166992,1.278860330581665,1.278860330581665,0.43774285912513733,0.43774285912513733,0.46011558175086975,0.7000285983085632,0.7000285983085632,0.34778958559036255,0.43774285912513733,0.7000285983085632,0.4380938708782196,0.7003312706947327,0.43774285912513733,0,,,,,,,,,,,,,
7.71502326662328e-05,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,999,,,,,,,,,,,,,,,,,0,0.7542396783828735,0.25380852818489075,0.33810389041900635,0.34765625,0.34765625,0.3095400631427765,0.609375,0.609375,0.34765625,0.609375,0.34724295139312744,0.609302282333374,1.355110764503479
,1019,0.7481431365013123,0.2477078139781952,34.11351776123047,1.283507227897644,1.283507227897644,0.4382857084274292,0.4382857084274292,0.4650402367115021,0.6995428800582886,0.6995428800582886,0.347899466753006,0.4382857084274292,0.6995428800582886,0.43776845932006836,0.6994422674179077,0.4382857084274292,0,,,,,,,,,,,,,
8.467928708284889e-05,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1049,,,,,,,,,,,,,,,,,0,0.7496153116226196,0.24917376041412354,0.37820670008659363,0.39453125,0.39453125,0.33293312788009644,0.662109375,0.662109375,0.39453125,0.662109375,0.398151695728302,0.6636070609092712,1.310920000076294
,1053,0.747501790523529,0.24708473682403564,34.11728286743164,1.28415846824646,1.28415846824646,0.4325428605079651,0.4325428605079651,0.46010202169418335,0.7022285461425781,0.7022285461425781,0.3502427935600281,0.4325428605079651,0.7022285461425781,0.43195295333862305,0.701391339302063,0.4325428605079651,0,,,,,,,,,,,,,
,1087,0.7471094131469727,0.24670611321926117,34.12028884887695,1.2856833934783936,1.2856833934783936,0.43134286999702454,0.43134286999702454,0.46665045619010925,0.6958571672439575,0.6958571672439575,0.34657570719718933,0.43134286999702454,0.6958571672439575,0.43123137950897217,0.6964313387870789,0.43134286999702454,0,,,,,,,,,,,,,
9.252001841361746e-05,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1099,,,,,,,,,,,,,,,,,0,0.749517023563385,0.249080091714859,0.3939264118671417,0.404296875,0.404296875,0.33759403228759766,0.6650390625,0.6650390625,0.404296875,0.6650390625,0.40490105748176575,0.6641587018966675,1.3078734874725342
,1121,0.746867835521698,0.2464805245399475,34.123291015625,1.288520336151123,1.288520336151123,0.4259714186191559,0.4259714186191559,0.45825016498565674,0.6994285583496094,0.6994285583496094,0.3489185571670532,0.4259714186191559,0.6994285583496094,0.4280568063259125,0.7004712224006653,0.4259714186191559,0,,,,,,,,,,,,,
0.00010066468880333799,1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1149,,,,,,,,,,,,,,,,,0,0.747825026512146,0.24740555882453918,0.3822033405303955,0.40234375,0.40234375,0.3382601737976074,0.66796875,0.66796875,0.40234375,0.66796875,0.40387648344039917,0.6687654256820679,1.2935670614242554
,1155,0.745858371257782,0.24551177024841309,34.12584686279297,1.2928552627563477,1.2928552627563477,0.4311428666114807,0.4311428666114807,0.4642031192779541,0.696057140827179,0.696057140827179,0.34698811173439026,0.4311428666114807,0.696057140827179,0.4310499131679535,0.6961811780929565,0.4311428666114807,0,,,,,,,,,,,,,
,1189,0.7455283403396606,0.24518591165542603,34.12735366821289,1.2896618843078613,1.2896618843078613,0.4299714267253876,0.4299714267253876,0.46443241834640503,0.6985142827033997,0.6985142827033997,0.3484368622303009,0.4299714267253876,0.6985142827033997,0.4289892017841339,0.6981469988822937,0.4299714267253876,0,,,,,,,,,,,,,
0.00010910526044565386,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1199,,,,,,,,,,,,,,,,,0,0.747464120388031,0.24704761803150177,0.4104408025741577,0.419921875,0.419921875,0.35223716497421265,0.6787109375,0.6787109375,0.419921875,0.6787109375,0.41381752490997314,0.6787170171737671,1.291844367980957
,1223,0.7458846569061279,0.2455483227968216,34.129615783691406,1.2976219654083252,1.2976219654083252,0.4220571219921112,0.4220571219921112,0.4584358334541321,0.6954571604728699,0.6954571604728699,0.3472646176815033,0.4220571517944336,0.6954571604728699,0.42232629656791687,0.6953473091125488,0.4220571219921112,0,,,,,,,,,,,,,
0.00011783340351539656,1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1249,,,,,,,,,,,,,,,,,0,0.7479405999183655,0.24750174582004547,0.4098678529262543,0.421875,0.421875,0.35033831000328064,0.6875,0.6875,0.421875,0.6875,0.41903138160705566,0.6862776279449463,1.2857253551483154
,1257,0.7450551986694336,0.24472589790821075,34.13191604614258,1.289262294769287,1.289262294769287,0.43051427602767944,0.43051427602767944,0.471122145652771,0.6977142691612244,0.6977142691612244,0.349637508392334,0.43051427602767944,0.6977142691612244,0.43195784091949463,0.6985918879508972,0.43051427602767944,0,,,,,,,,,,,,,
,1291,0.7442129254341125,0.24387907981872559,34.133548736572266,1.2772955894470215,1.2772955894470215,0.4391142725944519,0.4391142725944519,0.47671326994895935,0.7001143097877502,0.7001143097877502,0.35029882192611694,0.4391142725944519,0.7001143097877502,0.43825066089630127,0.7001062631607056,0.4391142725944519,0,,,,,,,,,,,,,
0.00012684050438911782,1299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1299,,,,,,,,,,,,,,,,,0,0.7471582889556885,0.2467147409915924,0.4068499803543091,0.4169921875,0.4169921875,0.3445214629173279,0.6767578125,0.6767578125,0.4169921875,0.6767578125,0.415974885225296,0.6763119697570801,1.2778525352478027
,1325,0.7441383600234985,0.24385672807693481,34.13444900512695,1.2955447435379028,1.2955447435379028,0.4311142861843109,0.4311142861843109,0.4750126004219055,0.6985142827033997,0.6985142827033997,0.3496582806110382,0.4311142861843109,0.6985142827033997,0.4326409101486206,0.6991991996765137,0.4311142861843109,0,,,,,,,,,,,,,
0.00013611767414569573,1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1349,,,,,,,,,,,,,,,,,0,0.7431015372276306,0.24272572994232178,0.4369966983795166,0.4443359375,0.4443359375,0.36099934577941895,0.712890625,0.712890625,0.4443359375,0.712890625,0.45098650455474854,0.7164856791496277,1.2517505884170532
,1359,0.7442998886108398,0.2440328449010849,34.13412094116211,1.303512692451477,1.303512692451477,0.42882856726646423,0.42882856726646423,0.47570323944091797,0.6974856853485107,0.6974856853485107,0.350967139005661,0.42882856726646423,0.6974856853485107,0.43070095777511597,0.698415219783783,0.42882856726646423,0,,,,,,,,,,,,,
,1393,0.7434046864509583,0.24313627183437347,34.134864807128906,1.2907377481460571,1.2907377481460571,0.43377143144607544,0.43377143144607544,0.47467583417892456,0.7000856995582581,0.7000856995582581,0.35038381814956665,0.43377143144607544,0.7000856995582581,0.4333607256412506,0.6997759342193604,0.43377143144607544,0,,,,,,,,,,,,,
0.00014565575733862675,1399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1399,,,,,,,,,,,,,,,,,0,0.7453187704086304,0.24491208791732788,0.4166235327720642,0.4248046875,0.4248046875,0.3608497977256775,0.701171875,0.701171875,0.4248046875,0.701171875,0.42835408449172974,0.7047569751739502,1.2681928873062134
,1427,0.743434488773346,0.24317751824855804,34.13492202758789,1.2947542667388916,1.2947542667388916,0.436371386051178,0.436371386051178,0.480608195066452,0.7004285454750061,0.7004285454750061,0.3511495292186737,0.43637141585350037,0.7004285454750061,0.437456339597702,0.7009430527687073,0.436371386051178,0,,,,,,,,,,,,,
0.00015544534103134635,1449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1449,,,,,,,,,,,,,,,,,0,0.7443042993545532,0.2439178079366684,0.4398728013038635,0.451171875,0.451171875,0.3519009053707123,0.6953125,0.6953125,0.451171875,0.6953125,0.4563153386116028,0.6973586082458496,1.265578269958496
,1461,0.7429924607276917,0.24278247356414795,34.134403228759766,1.3071060180664062,1.3071060180664062,0.43320000171661377,0.43320000171661377,0.47909677028656006,0.704971432685852,0.704971432685852,0.3553650677204132,0.43320000171661377,0.704971432685852,0.4321969747543335,0.7043118476867676,0.43320000171661377,0,,,,,,,,,,,,,
,1495,0.7427205443382263,0.2425149828195572,34.1337776184082,1.3046189546585083,1.3046189546585083,0.4356857240200043,0.4356857240200043,0.4811127781867981,0.7033143043518066,0.7033143043518066,0.3540727496147156,0.4356857240200043,0.7033143043518066,0.43543609976768494,0.7032029628753662,0.4356857240200043,0,,,,,,,,,,,,,
0.00016547676408666044,1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1499,,,,,,,,,,,,,,,,,0,0.7430785894393921,0.24266743659973145,0.4576910734176636,0.46484375,0.46484375,0.3702489733695984,0.716796875,0.716796875,0.46484375,0.716796875,0.46413248777389526,0.716020941734314,1.2319278717041016
,1529,0.7419927716255188,0.24174079298973083,34.13282775878906,1.277510166168213,1.277510166168213,0.451200008392334,0.451200008392334,0.49267858266830444,0.7106000185012817,0.7106000185012817,0.35608047246932983,0.451200008392334,0.7106000185012817,0.45005324482917786,0.7099928855895996,0.451200008392334,0,,,,,,,,,,,,,
0.0001757401267011218,1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1549,,,,,,,,,,,,,,,,,0,0.7436778545379639,0.24328744411468506,0.44602811336517334,0.455078125,0.455078125,0.3568861484527588,0.701171875,0.701171875,0.455078125,0.701171875,0.4583989977836609,0.7032122611999512,1.254382848739624
,1563,0.7428207993507385,0.2425621598958969,34.13170623779297,1.2885383367538452,1.2885383367538452,0.4397142827510834,0.4397142827510834,0.4840103089809418,0.7008285522460938,0.7008285522460938,0.3500322699546814,0.4397142827510834,0.7008285522460938,0.440458208322525,0.7011913657188416,0.4397142827510834,0,,,,,,,,,,,,,
,1597,0.7424818873405457,0.24227017164230347,34.131771087646484,1.2999858856201172,1.2999858856201172,0.4350000023841858,0.4350000023841858,0.48824530839920044,0.7018285989761353,0.7018285989761353,0.3545877933502197,0.4350000023841858,0.7018285989761353,0.43755263090133667,0.7031570076942444,0.4350000023841858,0,,,,,,,,,,,,,
0.00018622530017494093,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1599,,,,,,,,,,,,,,,,,0,0.7417709231376648,0.24140724539756775,0.4506407678127289,0.4658203125,0.4658203125,0.3734903037548065,0.7353515625,0.7353515625,0.4658203125,0.7353515625,0.4717666506767273,0.7361146807670593,1.2271606922149658
,1631,0.7423180937767029,0.242117777466774,34.13149642944336,1.3022091388702393,1.3022091388702393,0.4375142753124237,0.4375142753124237,0.4909387230873108,0.7082571387290955,0.7082571387290955,0.35774359107017517,0.4375142753124237,0.7082571387290955,0.4402067959308624,0.7094950675964355,0.4375142753124237,0,,,,,,,,,,,,,
0.00019692193690778933,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1649,,,,,,,,,,,,,,,,,0,0.7429035902023315,0.2425319254398346,0.4371914863586426,0.44921875,0.44921875,0.3596382737159729,0.7041015625,0.7041015625,0.44921875,0.7041015625,0.4488089084625244,0.7033011317253113,1.2443902492523193
,1665,0.7422595620155334,0.24204464256763458,34.13137435913086,1.2958482503890991,1.2958482503890991,0.438400000333786,0.438400000333786,0.4884001612663269,0.7052285671234131,0.7052285671234131,0.35508963465690613,0.438400000333786,0.7052285671234131,0.4384506642818451,0.705283522605896,0.438400000333786,0,,,,,,,,,,,,,
0.0002078194806106323,1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1699,,,,,,,,,,,,,,,,,0,0.739421010017395,0.23909097909927368,0.46929872035980225,0.48046875,0.48046875,0.3764914572238922,0.732421875,0.732421875,0.48046875,0.732421875,0.47984540462493896,0.7298201322555542,1.2135100364685059
