lr-AdamW,step,val_softmargin,val_sigmoidalfocal,L1,val_loss_s,val_loss,val_acc,val_recall,val_precision,val_acc2,val_recall2,val_precision2,val_acc_mi,val_acc2_mi,val_acc_ma,val_acc2_ma,hp_metric,epoch,train_softmargin,train_sigmoidalfocal,train_precision,train_recall,train_acc,train_precision2,train_recall2,train_acc2,train_acc_mi,train_acc2_mi,train_acc_ma,train_acc2_ma,train_loss_s
1e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33,0.7634662389755249,0.26273876428604126,67.99467468261719,1.434800624847412,1.434800624847412,0.2735428512096405,0.2735428512096405,0.2766070067882538,0.532542884349823,0.532542884349823,0.26749366521835327,0.2735428512096405,0.532542884349823,0.2733392119407654,0.5321786999702454,0.2735428512096405,0,,,,,,,,,,,,,
1.1182382915795542e-06,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,49,,,,,,,,,,,,,,,,,0,0.7699286937713623,0.2703888416290283,0.26625117659568787,0.265625,0.265625,0.255216121673584,0.509765625,0.509765625,0.265625,0.509765625,0.265825480222702,0.509956955909729,2.332002878189087
,67,0.7631605267524719,0.26246708631515503,67.99519348144531,1.4285136461257935,1.4285136461257935,0.2794285714626312,0.2794285714626312,0.28269585967063904,0.5379142761230469,0.5379142761230469,0.2708083391189575,0.2794285714626312,0.5379142761230469,0.27947723865509033,0.537871241569519,0.2794285714626312,0,,,,,,,,,,,,,
1.4825370244160239e-06,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,99,,,,,,,,,,,,,,,,,0,0.7696868181228638,0.2700607180595398,0.26081687211990356,0.2568359375,0.2568359375,0.2654455602169037,0.52734375,0.52734375,0.2568359375,0.52734375,0.2569604814052582,0.5275396108627319,2.3372819423675537
,101,0.763215959072113,0.2624785304069519,67.99584197998047,1.4267306327819824,1.4267306327819824,0.27628570795059204,0.27628570795059204,0.27844688296318054,0.5370285511016846,0.5370285511016846,0.2696695923805237,0.27628570795059204,0.5370285511016846,0.27622562646865845,0.53668212890625,0.27628570795059204,0,,,,,,,,,,,,,
,135,0.7630570530891418,0.2623525857925415,67.99676513671875,1.422885775566101,1.422885775566101,0.2786000072956085,0.2786000072956085,0.2798478901386261,0.5404000282287598,0.5404000282287598,0.2713835537433624,0.2786000072956085,0.5404000282287598,0.2787923514842987,0.5406056642532349,0.2786000072956085,0,,,,,,,,,,,,,
2.092585928966765e-06,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149,,,,,,,,,,,,,,,,,0,0.7712799310684204,0.27131953835487366,0.2510964274406433,0.2509765625,0.2509765625,0.24937567114830017,0.4990234375,0.4990234375,0.2509765625,0.4990234375,0.2508334517478943,0.498913049697876,2.403251886367798
,169,0.7628969550132751,0.26221102476119995,67.9979019165039,1.4192137718200684,1.4192137718200684,0.27968570590019226,0.27968570590019226,0.2821183204650879,0.5413143038749695,0.5413143038749695,0.27192553877830505,0.27968570590019226,0.5413143038749695,0.279830664396286,0.5410484075546265,0.27968570590019226,0,,,,,,,,,,,,,
