lr-AdamW,step,train_softmargin,train_sigmoidalfocal,train_precision,train_recall,train_acc,train_precision2,train_recall2,train_acc2,train_acc_mi,train_acc2_mi,train_acc_ma,train_acc2_ma,train_loss_s,epoch,val_softmargin,val_sigmoidalfocal,L1,val_loss_s,val_loss,val_acc,val_recall,val_precision,val_acc2,val_recall2,val_precision2,val_acc_mi,val_acc2_mi,val_acc_ma,val_acc2_ma,hp_metric
1e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0708481947540813e-06,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,49,0.7717990279197693,0.2725198268890381,0.25688302516937256,0.2561848759651184,0.2561848759651184,0.24659690260887146,0.494140625,0.494140625,0.2561849057674408,0.494140625,0.2543523907661438,0.49210160970687866,2.2979071140289307,0,,,,,,,,,,,,,,,,
1.2891354114236294e-06,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,99,0.7732803225517273,0.2740473747253418,0.24079665541648865,0.2392578125,0.2392578125,0.24094074964523315,0.4807942807674408,0.4807942807674408,0.2392578125,0.4807942807674408,0.23945850133895874,0.4808017611503601,2.291233777999878,0,,,,,,,,,,,,,,,,
1.6546757369961176e-06,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149,0.7695168256759644,0.2701241672039032,0.2603774666786194,0.2610677182674408,0.2610677182674408,0.2517769932746887,0.5048828125,0.5048828125,0.2610677182674408,0.5048828125,0.2611163258552551,0.5049715638160706,2.177034854888916,0,,,,,,,,,,,,,,,,
2.1671084273023994e-06,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,199,0.7714080810546875,0.27205291390419006,0.2465427815914154,0.2467448115348816,0.2467448115348816,0.2564457058906555,0.5130208730697632,0.5130208730697632,0.2467447966337204,0.5130208134651184,0.24669508635997772,0.5127911567687988,2.1667001247406006,0,,,,,,,,,,,,,,,,
,226,,,,,,,,,,,,,,0,0.7632330060005188,0.2628750801086426,34.048362731933594,1.4078556299209595,1.4078556299209595,0.25949713587760925,0.25949713587760925,0.26059630513191223,0.5130985975265503,0.5130985975265503,0.256797730922699,0.25949713587760925,0.5130985975265503,0.2594352662563324,0.5129876136779785,0.25949713587760925
2.8259277731439145e-06,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,249,0.7723175883293152,0.2729799449443817,0.23736047744750977,0.2373046875,0.2373046875,0.24396853148937225,0.4879557490348816,0.4879557490348816,0.2373046875,0.4879557192325592,0.23728594183921814,0.4879583418369293,2.170161485671997,0,,,,,,,,,,,,,,,,
3.630483599366526e-06,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,299,0.7684752345085144,0.2689628005027771,0.2697697579860687,0.2692057490348816,0.2692057490348816,0.2521151304244995,0.50390625,0.50390625,0.2692057192325592,0.50390625,0.2699317932128906,0.5047732591629028,2.080763339996338,0,,,,,,,,,,,,,,,,
4.579981906504957e-06,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,349,0.7690833806991577,0.2695605754852295,0.25968247652053833,0.2591145634651184,0.2591145634651184,0.25109243392944336,0.5022786259651184,0.5022786259651184,0.2591145932674408,0.5022786259651184,0.25906020402908325,0.502065896987915,2.036609172821045,0,,,,,,,,,,,,,,,,
5.673485654364405e-06,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,399,0.7662624716758728,0.26657530665397644,0.2731901705265045,0.2708333134651184,0.2708333134651184,0.2611527740955353,0.5208333134651184,0.5208333134651184,0.2708333432674408,0.5208333134651184,0.27069735527038574,0.520577073097229,1.9297795295715332,0,,,,,,,,,,,,,,,,
6.909915686766e-06,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,449,0.7660149335861206,0.2662966847419739,0.2672238349914551,0.2682291865348816,0.2682291865348816,0.2601255774497986,0.5208333730697632,0.5208333730697632,0.2682291567325592,0.5208333134651184,0.26779431104660034,0.5201331973075867,1.882585048675537,0,,,,,,,,,,,,,,,,
,453,,,,,,,,,,,,,,0,0.7599705457687378,0.2595205008983612,34.05756378173828,1.3585283756256104,1.3585283756256104,0.3353142738342285,0.3353142738342285,0.3450086712837219,0.5979300141334534,0.5979300141334534,0.30442339181900024,0.3353142738342285,0.5979300141334534,0.33525243401527405,0.5978530645370483,0.3353142738342285
8.2880517965438e-06,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,499,0.7649638652801514,0.26517629623413086,0.2717874348163605,0.2718098759651184,0.2718098759651184,0.26397353410720825,0.5279948115348816,0.5279948115348816,0.2718099057674408,0.5279948115348816,0.2715751528739929,0.5274611115455627,1.8167258501052856,0,,,,,,,,,,,,,,,,
9.806533929741839e-06,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,549,0.7639139890670776,0.26404160261154175,0.27208197116851807,0.271484375,0.271484375,0.2726138234138489,0.5452473759651184,0.5452473759651184,0.271484375,0.5452473759651184,0.27165552973747253,0.5450442433357239,1.7512151002883911,0,,,,,,,,,,,,,,,,
1.1463863527823197e-05,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,599,0.7638610601425171,0.2639119625091553,0.2800275683403015,0.2776692807674408,0.2776692807674408,0.26935237646102905,0.5367838144302368,0.5367838144302368,0.2776692807674408,0.5367838740348816,0.27758023142814636,0.5370075702667236,1.7057688236236572,0,,,,,,,,,,,,,,,,
1.325840500656642e-05,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,649,0.7596925497055054,0.2596154808998108,0.3063895106315613,0.3040364682674408,0.3040364682674408,0.27947998046875,0.5572916865348816,0.5572916865348816,0.3040364682674408,0.5572916865348816,0.3041166067123413,0.557390570640564,1.6241145133972168,0,,,,,,,,,,,,,,,,
,680,,,,,,,,,,,,,,0,0.7569534778594971,0.2564446032047272,34.076622009277344,1.3206993341445923,1.3206993341445923,0.40443000197410583,0.40443000197410583,0.4129091501235962,0.6620671153068542,0.6620671153068542,0.33612439036369324,0.40443000197410583,0.6620671153068542,0.4042403995990753,0.661963939666748,0.40443000197410583
1.51883873701896e-05,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,699,0.7612704634666443,0.26117774844169617,0.2907043695449829,0.2903645634651184,0.2903645634651184,0.274589478969574,0.5472005605697632,0.5472005605697632,0.2903645932674408,0.5472005009651184,0.29000967741012573,0.5468407869338989,1.6017920970916748,0,,,,,,,,,,,,,,,,
1.7251905959109433e-05,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,749,0.7588514089584351,0.2586563229560852,0.3117712736129761,0.3108723759651184,0.3108723759651184,0.2791275680065155,0.5559896230697632,0.5559896230697632,0.3108724057674408,0.5559895634651184,0.31114649772644043,0.5553244352340698,1.5271434783935547,0,,,,,,,,,,,,,,,,
1.9446924329610258e-05,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,799,0.7578842639923096,0.25764691829681396,0.3193954527378082,0.3180338740348816,0.3180338740348816,0.29245564341545105,0.5826823115348816,0.5826823115348816,0.3180338442325592,0.5826823115348816,0.3181270956993103,0.5827524662017822,1.499318242073059,0,,,,,,,,,,,,,,,,
2.1771276263568193e-05,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,849,0.7582938075065613,0.25802892446517944,0.31999796628952026,0.3196614682674408,0.3196614682674408,0.2895132601261139,0.5732421875,0.5732421875,0.3196614682674408,0.5732421875,0.3183763027191162,0.5724800825119019,1.4819307327270508,0,,,,,,,,,,,,,,,,
2.4222667906246846e-05,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,899,0.7565382719039917,0.2562229335308075,0.3319247364997864,0.3326822817325592,0.3326822817325592,0.2985648810863495,0.5930989384651184,0.5930989384651184,0.3326822817325592,0.5930989384651184,0.33270323276519775,0.5930788516998291,1.4471375942230225,0,,,,,,,,,,,,,,,,
,907,,,,,,,,,,,,,,0,0.754148006439209,0.2536163926124573,34.10383224487305,1.2961509227752686,1.2961509227752686,0.44018855690956116,0.44018855690956116,0.4392569065093994,0.6935685873031616,0.6935685873031616,0.348216712474823,0.44018855690956116,0.6935685873031616,0.44038188457489014,0.6936140656471252,0.44018855690956116
2.6798680030054955e-05,949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,949,0.7540186643600464,0.2536512613296509,0.34786251187324524,0.3479817509651184,0.3479817509651184,0.3137238025665283,0.6171875,0.6171875,0.3479817807674408,0.6171875,0.3460063338279724,0.6155943274497986,1.3972456455230713,0,,,,,,,,,,,,,,,,
2.9496770422032045e-05,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,999,0.7554943561553955,0.2551323175430298,0.3457450866699219,0.3512369990348816,0.3512369990348816,0.30960968136787415,0.6139322519302368,0.6139322519302368,0.3512369692325592,0.6139323115348816,0.35149872303009033,0.6137222051620483,1.4094882011413574,0,,,,,,,,,,,,,,,,
3.231427639270565e-05,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1049,0.7532427310943604,0.2528584599494934,0.3609793782234192,0.3645833432674408,0.3645833432674408,0.31065770983695984,0.6155599355697632,0.6155599355697632,0.3645833432674408,0.6155598759651184,0.36386480927467346,0.6155616044998169,1.3790767192840576,0,,,,,,,,,,,,,,,,
3.524841740384432e-05,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1099,0.7526437640190125,0.2522388994693756,0.3686477541923523,0.375,0.375,0.3214990794658661,0.63671875,0.63671875,0.375,0.63671875,0.3749401569366455,0.6369549036026001,1.3567038774490356,0,,,,,,,,,,,,,,,,
,1134,,,,,,,,,,,,,,0,0.7500696182250977,0.24956941604614258,34.13251876831055,1.2787375450134277,1.2787375450134277,0.4374328553676605,0.4374328553676605,0.44170424342155457,0.6986885666847229,0.6986885666847229,0.346712589263916,0.4374328553676605,0.6986885666847229,0.43733659386634827,0.6985979676246643,0.4374328553676605
3.829629781251321e-05,1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1149,0.752164363861084,0.25176095962524414,0.35795947909355164,0.3652344048023224,0.3652344048023224,0.32183974981307983,0.6380208134651184,0.6380208134651184,0.365234375,0.6380208134651184,0.36787474155426025,0.6393062472343445,1.3528958559036255,0,,,,,,,,,,,,,,,,
4.145490972872402e-05,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1199,0.7502157688140869,0.2498004287481308,0.3869014084339142,0.3929036259651184,0.3929036259651184,0.3267950117588043,0.6448567509651184,0.6448567509651184,0.3929036557674408,0.6448567509651184,0.3937793970108032,0.6455949544906616,1.332147479057312,0,,,,,,,,,,,,,,,,
4.472113598385928e-05,1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1249,0.7500926852226257,0.2496737241744995,0.3755115866661072,0.3854166865348816,0.3854166865348816,0.3290395140647888,0.6474609375,0.6474609375,0.3854166567325592,0.6474609375,0.38474905490875244,0.6471483111381531,1.3213708400726318,0,,,,,,,,,,,,,,,,
4.809175320694145e-05,1299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1299,0.7477277517318726,0.2473110407590866,0.40457436442375183,0.4143880009651184,0.4143880009651184,0.34130653738975525,0.6731770634651184,0.6731770634651184,0.4143880307674408,0.6731770634651184,0.4145510196685791,0.6734687089920044,1.3012187480926514,0,,,,,,,,,,,,,,,,
5.1563435005710904e-05,1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1349,0.7470550537109375,0.24664485454559326,0.4032830595970154,0.4163411557674408,0.4163411557674408,0.34007149934768677,0.6673176884651184,0.6673176884651184,0.4163411557674408,0.6673176884651184,0.4124183654785156,0.6647708415985107,1.295611023902893,0,,,,,,,,,,,,,,,,
,1361,,,,,,,,,,,,,,0,0.746528148651123,0.24611368775367737,34.1589241027832,1.27616548538208,1.27616548538208,0.429610013961792,0.429610013961792,0.44254887104034424,0.6977599859237671,0.6977599859237671,0.34573131799697876,0.429610013961792,0.6977599859237671,0.4296332597732544,0.6977823376655579,0.429610013961792
5.513275524937346e-05,1399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1399,0.7465905547142029,0.24617056548595428,0.4068082273006439,0.4189453125,0.4189453125,0.34995198249816895,0.6839193105697632,0.6839193105697632,0.4189453125,0.6839192509651184,0.41425323486328125,0.6817777752876282,1.2828253507614136,0,,,,,,,,,,,,,,,,
5.8796191449777903e-05,1449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1449,0.7468256950378418,0.24640247225761414,0.41000598669052124,0.4189453125,0.4189453125,0.3431796431541443,0.6800130009651184,0.6800130009651184,0.4189453125,0.6800130009651184,0.42178767919540405,0.6811586022377014,1.2851659059524536,0,,,,,,,,,,,,,,,,
6.255012823768644e-05,1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1499,0.744687557220459,0.2442871779203415,0.44634854793548584,0.4557291865348816,0.4557291865348816,0.3561609387397766,0.7037760615348816,0.7037760615348816,0.4557291567325592,0.7037760615348816,0.4579150676727295,0.7047933340072632,1.2626291513442993,0,,,,,,,,,,,,,,,,
6.639086093070764e-05,1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1549,0.7445191740989685,0.2441234439611435,0.42591020464897156,0.4397786259651184,0.4397786259651184,0.3551260530948639,0.6959635019302368,0.6959635019302368,0.4397786557674408,0.6959635615348816,0.438714861869812,0.6950376033782959,1.2649272680282593,0,,,,,,,,,,,,,,,,
,1588,,,,,,,,,,,,,,0,0.7444450855255127,0.24412789940834045,34.17879867553711,1.288889765739441,1.288889765739441,0.42300713062286377,0.42300713062286377,0.44790253043174744,0.6885814070701599,0.6885814070701599,0.34505677223205566,0.42300713062286377,0.6885814070701599,0.42268508672714233,0.6884162425994873,0.42300713062286377
7.031459918937087e-05,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1599,0.7429782152175903,0.24260401725769043,0.43663036823272705,0.4488932490348816,0.4488932490348816,0.36722007393836975,0.7115885615348816,0.7115885615348816,0.4488932192325592,0.7115885615348816,0.4436517357826233,0.7099697589874268,1.2491635084152222,0,,,,,,,,,,,,,,,,
7.431747075773341e-05,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1649,0.7426730990409851,0.2422979772090912,0.45434367656707764,0.4641927182674408,0.4641927182674408,0.3643677830696106,0.71484375,0.71484375,0.4641927182674408,0.71484375,0.4645557999610901,0.715183436870575,1.2454842329025269,0,,,,,,,,,,,,,,,,
7.839552528482986e-05,1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1699,0.7428433299064636,0.24247300624847412,0.44805076718330383,0.4563802182674408,0.4563802182674408,0.35273295640945435,0.6930338740348816,0.6930338740348816,0.4563802182674408,0.6930338740348816,0.45853182673454285,0.6932805776596069,1.255139946937561,0,,,,,,,,,,,,,,,,
8.254473822319143e-05,1749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1749,0.7402583956718445,0.2399219572544098,0.46725714206695557,0.4768880307674408,0.4768880307674408,0.3773864209651947,0.732421875,0.732421875,0.4768880307674408,0.732421875,0.4743685722351074,0.7317034602165222,1.2229012250900269,0,,,,,,,,,,,,,,,,
8.676101480058852e-05,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1799,0.7408782839775085,0.24053876101970673,0.4537568688392639,0.4661458134651184,0.4661458134651184,0.37398701906204224,0.7272135019302368,0.7272135019302368,0.4661458432674408,0.7272135615348816,0.46241042017936707,0.7260845899581909,1.2261810302734375,0,,,,,,,,,,,,,,,,
,1815,,,,,,,,,,,,,,0,0.7433339953422546,0.24306263029575348,34.193241119384766,1.2911856174468994,1.2911856174468994,0.4242328703403473,0.4242328703403473,0.4512459337711334,0.6868371367454529,0.6868371367454529,0.34767165780067444,0.4242328703403473,0.6868371367454529,0.42440253496170044,0.6869457364082336,0.4242328703403473
9.10401940610765e-05,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1849,0.7409374117851257,0.24060019850730896,0.4560336470603943,0.4651692807674408,0.4651692807674408,0.36757320165634155,0.7213541865348816,0.7213541865348816,0.4651692807674408,0.7213541865348816,0.4694356322288513,0.7231830358505249,1.2326446771621704,0,,,,,,,,,,,,,,,,
9.537805297135683e-05,1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1899,0.740064799785614,0.23973600566387177,0.4722272753715515,0.4820963442325592,0.4820963442325592,0.3811629116535187,0.740234375,0.740234375,0.4820963442325592,0.740234375,0.48122549057006836,0.7394309043884277,1.2198771238327026,0,,,,,,,,,,,,,,,,
9.977031058840114e-05,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1949,0.7403593063354492,0.24003121256828308,0.45817500352859497,0.4694010317325592,0.4694010317325592,0.3687301278114319,0.724609375,0.724609375,0.4694010317325592,0.724609375,0.46948233246803284,0.724557101726532,1.2280243635177612,0,,,,,,,,,,,,,,,,
0.00010421263228422508,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1999,0.7377289533615112,0.2374538630247116,0.47948044538497925,0.490234375,0.490234375,0.3870825469493866,0.748046875,0.748046875,0.490234375,0.748046875,0.48771893978118896,0.7483653426170349,1.1993571519851685,0,,,,,,,,,,,,,,,,
,2042,,,,,,,,,,,,,,0,0.7422144412994385,0.24199731647968292,34.20387268066406,1.2956910133361816,1.2956910133361816,0.4293471574783325,0.4293471574783325,0.4623667895793915,0.6901986002922058,0.6901986002922058,0.34933003783226013,0.4293471574783325,0.6901986002922058,0.42860594391822815,0.6898244023323059,0.4293471574783325
0.00010870063402364284,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2049,0.7376135587692261,0.23734202980995178,0.48684149980545044,0.4964192509651184,0.4964192509651184,0.3872387409210205,0.7574869394302368,0.7574869394302368,0.4964192807674408,0.7574869990348816,0.49823594093322754,0.7576434016227722,1.1966229677200317,0,,,,,,,,,,,,,,,,
0.00011322988669078062,2099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2099,0.7369601130485535,0.2367183268070221,0.4775908589363098,0.4876302480697632,0.4876302480697632,0.3795315623283386,0.7418619990348816,0.7418619990348816,0.4876302182674408,0.7418619990348816,0.4878658056259155,0.7414522171020508,1.2006958723068237,0,,,,,,,,,,,,,,,,
0.00011779592046007935,2149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2149,0.7361075282096863,0.23587536811828613,0.5110597610473633,0.5182291865348816,0.5182291865348816,0.3908979594707489,0.7626953125,0.7626953125,0.5182291865348816,0.7626953125,0.5197723507881165,0.7634380459785461,1.1876842975616455,0,,,,,,,,,,,,,,,,
0.00012239422920747256,2199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2199,0.736212968826294,0.23598715662956238,0.5001217126846313,0.5068359375,0.5068359375,0.3936395049095154,0.76171875,0.76171875,0.5068359375,0.76171875,0.5047489404678345,0.760554313659668,1.191501259803772,0,,,,,,,,,,,,,,,,
0.0001270202749573872,2249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2249,0.7349392771720886,0.23475846648216248,0.5040355920791626,0.5130208730697632,0.5130208730697632,0.39087343215942383,0.7568359375,0.7568359375,0.5130208134651184,0.7568359375,0.5138262510299683,0.757317841053009,1.1798352003097534,0,,,,,,,,,,,,,,,,
,2269,,,,,,,,,,,,,,0,0.7413853406906128,0.241185262799263,34.21450424194336,1.2901009321212769,1.2901009321212769,0.4350728690624237,0.4350728690624237,0.4672922194004059,0.6977757215499878,0.6977757215499878,0.35088297724723816,0.4350728690624237,0.6977757215499878,0.4350123703479767,0.6977944374084473,0.4350728690624237
0.00013166949236117733,2299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2299,0.738250732421875,0.23798927664756775,0.46938830614089966,0.4788411557674408,0.4788411557674408,0.3857164978981018,0.7451171875,0.7451171875,0.4788411557674408,0.7451171875,0.47908419370651245,0.7462921142578125,1.215087890625,0,,,,,,,,,,,,,,,,
0.00013633729320257224,2349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2349,0.733101487159729,0.2329854965209961,0.5075925588607788,0.5172525644302368,0.5172525644302368,0.39778202772140503,0.7679036855697632,0.7679036855697632,0.5172526240348816,0.7679036259651184,0.51506507396698,0.7673373222351074,1.1670860052108765,0,,,,,,,,,,,,,,,,
0.00014101907092569187,2399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2399,0.7329038381576538,0.23280082643032074,0.5051379203796387,0.5113931894302368,0.5113931894302368,0.3914327621459961,0.7613931894302368,0.7613931894302368,0.5113932490348816,0.7613932490348816,0.512169599533081,0.7614684700965881,1.1696230173110962,0,,,,,,,,,,,,,,,,
0.0001457102051811614,2449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2449,0.7329475283622742,0.23285973072052002,0.5090551376342773,0.5182291865348816,0.5182291865348816,0.39114832878112793,0.76171875,0.76171875,0.5182291865348816,0.76171875,0.5187609195709229,0.7624105215072632,1.173801302909851,0,,,,,,,,,,,,,,,,
,2496,,,,,,,,,,,,,,0,0.7404364347457886,0.24023698270320892,34.227638244628906,1.2759839296340942,1.2759839296340942,0.4417928457260132,0.4417928457260132,0.46506813168525696,0.7076314091682434,0.7076314091682434,0.3525855541229248,0.4417928457260132,0.7076314091682434,0.44179293513298035,0.7076263427734375,0.4417928457260132
0.0001504060663858382,2499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2499,0.7314378619194031,0.2313707321882248,0.5271809697151184,0.5345051884651184,0.5345051884651184,0.4010600447654724,0.779296875,0.779296875,0.5345051884651184,0.779296875,0.5348727703094482,0.7792999148368835,1.1537855863571167,0,,,,,,,,,,,,,,,,
0.00015510202029165145,2549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2549,0.7306607961654663,0.23063407838344574,0.5282268524169922,0.5358072519302368,0.5358072519302368,0.3964337110519409,0.7724609375,0.7724609375,0.5358073115348816,0.7724609375,0.5374178886413574,0.7729458212852478,1.1490874290466309,0,,,,,,,,,,,,,,,,
0.0001597934325590455,2599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2599,0.731905460357666,0.23184973001480103,0.5097014904022217,0.51953125,0.51953125,0.3901543915271759,0.7623698115348816,0.7623698115348816,0.51953125,0.7623698115348816,0.5235303640365601,0.7626432180404663,1.1654326915740967,0,,,,,,,,,,,,,,,,
0.00016447567333051347,2649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2649,0.7301475405693054,0.2301328182220459,0.5372098684310913,0.54296875,0.54296875,0.40954655408859253,0.7841796875,0.7841796875,0.54296875,0.7841796875,0.5389336943626404,0.7854527235031128,1.1469824314117432,0,,,,,,,,,,,,,,,,
0.00016914412179970772,2699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2699,0.7299260497093201,0.22993767261505127,0.5419154167175293,0.5481771230697632,0.5481771230697632,0.40886324644088745,0.7958984375,0.7958984375,0.5481770634651184,0.7958984375,0.5489250421524048,0.7965245842933655,1.1467167139053345,0,,,,,,,,,,,,,,,,
,2723,,,,,,,,,,,,,,0,0.7394182682037354,0.23930281400680542,34.24894714355469,1.2896780967712402,1.2896780967712402,0.44102856516838074,0.44102856516838074,0.4650631844997406,0.7108171582221985,0.7108171582221985,0.3555690050125122,0.44102856516838074,0.7108171582221985,0.44087693095207214,0.7107092142105103,0.44102856516838074
0.00017379417077161772,2749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2749,0.7288287878036499,0.22888916730880737,0.5492000579833984,0.5546875,0.5546875,0.40831899642944336,0.7815755605697632,0.7815755605697632,0.5546875,0.7815755009651184,0.5503941178321838,0.780907154083252,1.1434956789016724,0,,,,,,,,,,,,,,,,
