lr-AdamW,step,train_softmargin,train_sigmoidalfocal,train_precision,train_recall,train_acc,train_precision2,train_recall2,train_acc2,train_acc_mi,train_acc2_mi,train_acc_ma,train_acc2_ma,train_loss_s,epoch,val_softmargin,val_sigmoidalfocal,L1,val_loss_s,val_loss,val_acc,val_recall,val_precision,val_acc2,val_recall2,val_precision2,val_acc_mi,val_acc2_mi,val_acc_ma,val_acc2_ma,hp_metric
1e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0708481947540813e-06,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,49,0.7691559791564941,0.269761860370636,0.2601907253265381,0.26171875,0.26171875,0.2554629445075989,0.5133463144302368,0.5133463144302368,0.26171875,0.5133463740348816,0.2604701519012451,0.5115636587142944,2.2107126712799072,0,,,,,,,,,,,,,,,,
1.2891354114236294e-06,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,99,0.7716059684753418,0.2722945809364319,0.2382543981075287,0.2379557192325592,0.2379557192325592,0.2512744069099426,0.5016276240348816,0.5016276240348816,0.2379557341337204,0.5016276240348816,0.23864395916461945,0.5023552179336548,2.186030864715576,0,,,,,,,,,,,,,,,,
1.6546757369961176e-06,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149,0.7684472799301147,0.26897794008255005,0.26191234588623047,0.26171875,0.26171875,0.259843647480011,0.5179036855697632,0.5179036855697632,0.26171875,0.5179036259651184,0.2625572085380554,0.5187744498252869,2.1281867027282715,0,,,,,,,,,,,,,,,,
2.1671084273023994e-06,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,199,0.7675834894180298,0.2680729031562805,0.27539950609207153,0.275390625,0.275390625,0.2597366273403168,0.51953125,0.51953125,0.275390625,0.51953125,0.274448037147522,0.5183674097061157,2.108227014541626,0,,,,,,,,,,,,,,,,
,226,,,,,,,,,,,,,,0,0.761939525604248,0.2615557014942169,34.04714584350586,1.3930673599243164,1.3930673599243164,0.2858142852783203,0.2858142852783203,0.2935779392719269,0.5497885942459106,0.5497885942459106,0.2791675925254822,0.2858142852783203,0.5497885942459106,0.28584223985671997,0.5498322248458862,0.2858142852783203
2.8259277731439145e-06,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,249,0.7707093954086304,0.27129828929901123,0.245936781167984,0.2457682341337204,0.2457682341337204,0.2561994194984436,0.5120442509651184,0.5120442509651184,0.2457682341337204,0.5120442509651184,0.24621573090553284,0.5126885175704956,2.1291592121124268,0,,,,,,,,,,,,,,,,
3.630483599366526e-06,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,299,0.7689375281333923,0.2694316506385803,0.2577928900718689,0.2571614682674408,0.2571614682674408,0.25163814425468445,0.5029296875,0.5029296875,0.2571614682674408,0.5029296875,0.2570609450340271,0.5026963353157043,2.0537362098693848,0,,,,,,,,,,,,,,,,
4.579981906504957e-06,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,349,0.7672027349472046,0.267597496509552,0.2649160325527191,0.2639974057674408,0.2639974057674408,0.2621150016784668,0.5234375,0.5234375,0.2639974057674408,0.5234375,0.26363253593444824,0.5230714082717896,1.980656385421753,0,,,,,,,,,,,,,,,,
5.673485654364405e-06,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,399,0.7683412432670593,0.26873406767845154,0.2581418752670288,0.2574869990348816,0.2574869990348816,0.25700441002845764,0.5130208730697632,0.5130208730697632,0.2574869692325592,0.5130208134651184,0.257479190826416,0.5129618644714355,1.958946704864502,0,,,,,,,,,,,,,,,,
6.909915686766e-06,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,449,0.7647559642791748,0.26498842239379883,0.2763267755508423,0.2731119990348816,0.2731119990348816,0.2682678699493408,0.5325520634651184,0.5325520634651184,0.2731119692325592,0.5325520634651184,0.27296143770217896,0.5325076580047607,1.8577847480773926,0,,,,,,,,,,,,,,,,
,453,,,,,,,,,,,,,,0,0.7587118148803711,0.25824180245399475,34.0566291809082,1.3442206382751465,1.3442206382751465,0.3621814250946045,0.3621814250946045,0.3638550043106079,0.6266185641288757,0.6266185641288757,0.3195604085922241,0.3621814250946045,0.6266185641288757,0.36213329434394836,0.626613199710846,0.3621814250946045
8.2880517965438e-06,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,499,0.7643467783927917,0.2645108103752136,0.2825363874435425,0.28125,0.28125,0.26610398292541504,0.5305989980697632,0.5305989980697632,0.28125,0.5305989384651184,0.2814057767391205,0.5306554436683655,1.8026868104934692,0,,,,,,,,,,,,,,,,
9.806533929741839e-06,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,549,0.7638934850692749,0.2640135884284973,0.28517916798591614,0.2828775942325592,0.2828775942325592,0.2605435848236084,0.5188801884651184,0.5188801884651184,0.2828775942325592,0.5188801884651184,0.2826647162437439,0.518625795841217,1.7635308504104614,0,,,,,,,,,,,,,,,,
1.1463863527823197e-05,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,599,0.7636510729789734,0.2636915445327759,0.28079187870025635,0.2802734375,0.2802734375,0.2698925733566284,0.5384114980697632,0.5384114980697632,0.2802734375,0.5384114384651184,0.28025123476982117,0.5386707186698914,1.6994624137878418,0,,,,,,,,,,,,,,,,
1.325840500656642e-05,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,649,0.7610535621643066,0.2609960734844208,0.29428592324256897,0.29296875,0.29296875,0.2804867923259735,0.55859375,0.55859375,0.29296875,0.55859375,0.2931506037712097,0.5589683055877686,1.6151022911071777,0,,,,,,,,,,,,,,,,
,680,,,,,,,,,,,,,,0,0.7553983926773071,0.25486862659454346,34.07567596435547,1.3030272722244263,1.3030272722244263,0.43283429741859436,0.43283429741859436,0.4251036047935486,0.6872642636299133,0.6872642636299133,0.3489252030849457,0.43283429741859436,0.6872642636299133,0.43296048045158386,0.6873375773429871,0.43283429741859436
1.51883873701896e-05,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,699,0.7603118419647217,0.26020121574401855,0.29745885729789734,0.2972005009651184,0.2972005009651184,0.2773286700248718,0.552734375,0.552734375,0.2972005307674408,0.552734375,0.297424852848053,0.5527923703193665,1.5909124612808228,0,,,,,,,,,,,,,,,,
1.7251905959109433e-05,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,749,0.7594616413116455,0.2592807412147522,0.3090018630027771,0.3089192509651184,0.3089192509651184,0.28548645973205566,0.5699869394302368,0.5699869394302368,0.3089192807674408,0.5699869990348816,0.3089790642261505,0.5698460936546326,1.5349433422088623,0,,,,,,,,,,,,,,,,
1.9446924329610258e-05,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,799,0.7580627799034119,0.25782740116119385,0.31635820865631104,0.3151041567325592,0.3151041567325592,0.28552836179733276,0.5667318105697632,0.5667318105697632,0.3151041567325592,0.5667317509651184,0.31423836946487427,0.5663943886756897,1.4986746311187744,0,,,,,,,,,,,,,,,,
2.1771276263568193e-05,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,849,0.7578530311584473,0.25757962465286255,0.3150547742843628,0.3160807490348816,0.3160807490348816,0.2942185699939728,0.5869140625,0.5869140625,0.3160807192325592,0.5869140625,0.31574079394340515,0.5869601368904114,1.4689669609069824,0,,,,,,,,,,,,,,,,
2.4222667906246846e-05,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,899,0.7565376162528992,0.2562130391597748,0.325268417596817,0.3271484375,0.3271484375,0.29668042063713074,0.5911458134651184,0.5911458134651184,0.3271484375,0.5911458134651184,0.32771167159080505,0.5914720892906189,1.4391648769378662,0,,,,,,,,,,,,,,,,
,907,,,,,,,,,,,,,,0,0.7525654435157776,0.25201329588890076,34.10172653198242,1.2773250341415405,1.2773250341415405,0.45641571283340454,0.45641571283340454,0.45111915469169617,0.7075928449630737,0.7075928449630737,0.35836538672447205,0.45641571283340454,0.7075928449630737,0.45653098821640015,0.7076799869537354,0.45641571283340454
2.6798680030054955e-05,949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,949,0.755831241607666,0.25547483563423157,0.33579251170158386,0.3404947817325592,0.3404947817325592,0.3000865578651428,0.5973306894302368,0.5973306894302368,0.3404947817325592,0.5973307490348816,0.3393440842628479,0.5968693494796753,1.4147028923034668,0,,,,,,,,,,,,,,,,
2.9496770422032045e-05,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,999,0.7553075551986694,0.2549440264701843,0.33365514874458313,0.3382161259651184,0.3382161259651184,0.30595308542251587,0.6110025644302368,0.6110025644302368,0.3382161557674408,0.6110026240348816,0.34184539318084717,0.613703191280365,1.3989596366882324,0,,,,,,,,,,,,,,,,
3.231427639270565e-05,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1049,0.7532548308372498,0.2528546452522278,0.36661434173583984,0.3727213442325592,0.3727213442325592,0.3122985064983368,0.6175130605697632,0.6175130605697632,0.3727213442325592,0.6175130009651184,0.3703632354736328,0.6163970232009888,1.3721457719802856,0,,,,,,,,,,,,,,,,
3.524841740384432e-05,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1099,0.7523777484893799,0.25195738673210144,0.3692918121814728,0.3740234375,0.3740234375,0.318043977022171,0.6276041865348816,0.6276041865348816,0.3740234375,0.6276041865348816,0.370735228061676,0.6251085996627808,1.3487534523010254,0,,,,,,,,,,,,,,,,
,1134,,,,,,,,,,,,,,0,0.748460054397583,0.24795125424861908,34.12837600708008,1.260854721069336,1.260854721069336,0.4497842788696289,0.4497842788696289,0.45881760120391846,0.7033600211143494,0.7033600211143494,0.3570503890514374,0.4497842788696289,0.7033600211143494,0.45042285323143005,0.7036686539649963,0.4497842788696289
3.829629781251321e-05,1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1149,0.7526494860649109,0.25223609805107117,0.3583289384841919,0.3675130307674408,0.3675130307674408,0.3198046088218689,0.6357421875,0.6357421875,0.3675130307674408,0.6357421875,0.3675769865512848,0.6356830596923828,1.3542323112487793,0,,,,,,,,,,,,,,,,
4.145490972872402e-05,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1199,0.75110924243927,0.2506825923919678,0.3783680200576782,0.3880208134651184,0.3880208134651184,0.3281833827495575,0.6490885019302368,0.6490885019302368,0.3880208432674408,0.6490885615348816,0.38600867986679077,0.6485066413879395,1.3330276012420654,0,,,,,,,,,,,,,,,,
4.472113598385928e-05,1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1249,0.7500070333480835,0.24958083033561707,0.39324548840522766,0.4026692807674408,0.4026692807674408,0.3315267562866211,0.6539713144302368,0.6539713144302368,0.4026692807674408,0.6539713740348816,0.40284794569015503,0.6541089415550232,1.3235986232757568,0,,,,,,,,,,,,,,,,
4.809175320694145e-05,1299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1299,0.748624324798584,0.24819037318229675,0.4021516740322113,0.4117838442325592,0.4117838442325592,0.33278971910476685,0.6588541269302368,0.6588541269302368,0.4117838442325592,0.6588541865348816,0.4125405550003052,0.6594613194465637,1.299773931503296,0,,,,,,,,,,,,,,,,
5.1563435005710904e-05,1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1349,0.748714804649353,0.2482871264219284,0.4016118347644806,0.4117838442325592,0.4117838442325592,0.338714063167572,0.669921875,0.669921875,0.4117838442325592,0.669921875,0.4116917848587036,0.6697565913200378,1.3108932971954346,0,,,,,,,,,,,,,,,,
,1361,,,,,,,,,,,,,,0,0.7447803020477295,0.24437107145786285,34.1535530090332,1.256711483001709,1.256711483001709,0.4497585594654083,0.4497585594654083,0.4657401740550995,0.7013928294181824,0.7013928294181824,0.3548147678375244,0.4497585594654083,0.7013928294181824,0.44976523518562317,0.7012771964073181,0.4497585594654083
5.513275524937346e-05,1399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1399,0.7473620176315308,0.24693313241004944,0.4047146737575531,0.4173176884651184,0.4173176884651184,0.3395121991634369,0.6656901240348816,0.6656901240348816,0.4173177182674408,0.6656901240348816,0.4144698679447174,0.663856029510498,1.2908786535263062,0,,,,,,,,,,,,,,,,
5.8796191449777903e-05,1449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1449,0.7458162307739258,0.2453995645046234,0.4151822030544281,0.4264323115348816,0.4264323115348816,0.3487634062767029,0.685546875,0.685546875,0.4264322817325592,0.685546875,0.42602068185806274,0.6852395534515381,1.2723461389541626,0,,,,,,,,,,,,,,,,
6.255012823768644e-05,1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1499,0.7473580837249756,0.2469356507062912,0.401807963848114,0.4143880307674408,0.4143880307674408,0.34517455101013184,0.6826171875,0.6826171875,0.4143880307674408,0.6826171875,0.4155501127243042,0.6825466156005859,1.293836236000061,0,,,,,,,,,,,,,,,,
6.639086093070764e-05,1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1549,0.7452375888824463,0.2448256015777588,0.4310154318809509,0.4407552182674408,0.4407552182674408,0.3516896069049835,0.6953125,0.6953125,0.4407552182674408,0.6953125,0.4459189772605896,0.6970120072364807,1.265123963356018,0,,,,,,,,,,,,,,,,
,1588,,,,,,,,,,,,,,0,0.7421752214431763,0.24187269806861877,34.17262649536133,1.2614959478378296,1.2614959478378296,0.45148715376853943,0.45148715376853943,0.47361138463020325,0.70395427942276,0.70395427942276,0.35439980030059814,0.45148715376853943,0.70395427942276,0.4517890512943268,0.7041462659835815,0.45148715376853943
7.031459918937087e-05,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1599,0.7458540797233582,0.24544355273246765,0.42754432559013367,0.4371744692325592,0.4371744692325592,0.345925897359848,0.6787109375,0.6787109375,0.4371744692325592,0.6787109375,0.43886101245880127,0.6797193288803101,1.27579927444458,0,,,,,,,,,,,,,,,,
7.431747075773341e-05,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1649,0.7451171875,0.24470922350883484,0.43700236082077026,0.4430338740348816,0.4430338740348816,0.3510582447052002,0.6923828125,0.6923828125,0.4430338442325592,0.6923828125,0.447250097990036,0.6947106122970581,1.2645957469940186,0,,,,,,,,,,,,,,,,
7.839552528482986e-05,1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1699,0.744617223739624,0.24421177804470062,0.43321895599365234,0.4430338740348816,0.4430338740348816,0.35787978768348694,0.7063802480697632,0.7063802480697632,0.4430338442325592,0.7063801884651184,0.4453060030937195,0.7070385217666626,1.2602183818817139,0,,,,,,,,,,,,,,,,
8.254473822319143e-05,1749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1749,0.7441563010215759,0.24376575648784637,0.43643832206726074,0.4453125,0.4453125,0.3554169833660126,0.6949869394302368,0.6949869394302368,0.4453125,0.6949869990348816,0.4442625045776367,0.6945134997367859,1.2597037553787231,0,,,,,,,,,,,,,,,,
8.676101480058852e-05,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1799,0.7431968450546265,0.24281200766563416,0.438597172498703,0.4488932490348816,0.4488932490348816,0.3634812533855438,0.7093099355697632,0.7093099355697632,0.4488932192325592,0.7093098759651184,0.4490949213504791,0.7097410559654236,1.248763918876648,0,,,,,,,,,,,,,,,,
,1815,,,,,,,,,,,,,,0,0.740270733833313,0.24005959928035736,34.18647766113281,1.2670607566833496,1.2670607566833496,0.45619285106658936,0.45619285106658936,0.4832819104194641,0.7069071531295776,0.7069071531295776,0.35714420676231384,0.45619285106658936,0.7069071531295776,0.45693397521972656,0.7072758674621582,0.45619285106658936
9.10401940610765e-05,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1849,0.740912139415741,0.24055206775665283,0.47480595111846924,0.4856770932674408,0.4856770932674408,0.37554168701171875,0.7268880009651184,0.7268880009651184,0.4856770932674408,0.7268880009651184,0.48029714822769165,0.7266745567321777,1.223311424255371,0,,,,,,,,,,,,,,,,
9.537805297135683e-05,1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1899,0.7417251467704773,0.24136561155319214,0.4596242904663086,0.46484375,0.46484375,0.3658335208892822,0.7132161259651184,0.7132161259651184,0.46484375,0.7132161259651184,0.464729905128479,0.7132357358932495,1.2380160093307495,0,,,,,,,,,,,,,,,,
9.977031058840114e-05,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1949,0.7417327761650085,0.24137672781944275,0.4475173354148865,0.4563802480697632,0.4563802480697632,0.3652932643890381,0.7171224355697632,0.7171224355697632,0.4563802182674408,0.7171223759651184,0.4593451917171478,0.717227578163147,1.2398210763931274,0,,,,,,,,,,,,,,,,
0.00010421263228422508,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1999,0.7417722940444946,0.2414182424545288,0.45931515097618103,0.4680989682674408,0.4680989682674408,0.363608717918396,0.7086588144302368,0.7086588144302368,0.4680989682674408,0.7086588740348816,0.4686013162136078,0.7090667486190796,1.2392103672027588,0,,,,,,,,,,,,,,,,
,2042,,,,,,,,,,,,,,0,0.7389656901359558,0.2387908697128296,34.19512176513672,1.2603659629821777,1.2603659629821777,0.46139857172966003,0.46139857172966003,0.4896029531955719,0.711587131023407,0.711587131023407,0.3593725562095642,0.46139857172966003,0.711587131023407,0.46136561036109924,0.7115771174430847,0.46139857172966003
0.00010870063402364284,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2049,0.7385553121566772,0.2382451891899109,0.4847317337989807,0.4928385317325592,0.4928385317325592,0.3808143436908722,0.7395833730697632,0.7395833730697632,0.4928385317325592,0.7395833134651184,0.49178919196128845,0.7383956909179688,1.2007898092269897,0,,,,,,,,,,,,,,,,
0.00011322988669078062,2099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2099,0.7396659255027771,0.23935005068778992,0.48151665925979614,0.4889323115348816,0.4889323115348816,0.3717924952507019,0.7242838144302368,0.7242838144302368,0.4889322817325592,0.7242838740348816,0.48691269755363464,0.7229334115982056,1.2202818393707275,0,,,,,,,,,,,,,,,,
0.00011779592046007935,2149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2149,0.7376708388328552,0.23740434646606445,0.4860774576663971,0.4925130307674408,0.4925130307674408,0.3781297504901886,0.7386068105697632,0.7386068105697632,0.4925130307674408,0.7386067509651184,0.4952930510044098,0.7399742007255554,1.2013822793960571,0,,,,,,,,,,,,,,,,
0.00012239422920747256,2199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2199,0.7390920519828796,0.23878967761993408,0.4662288427352905,0.474609375,0.474609375,0.3730657696723938,0.7272136211395264,0.7272136211395264,0.474609375,0.7272135615348816,0.47487586736679077,0.7266699075698853,1.213212490081787,0,,,,,,,,,,,,,,,,
0.0001270202749573872,2249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2249,0.7370173335075378,0.23676583170890808,0.49418485164642334,0.5013020634651184,0.5013020634651184,0.3786841630935669,0.7395833730697632,0.7395833730697632,0.5013020634651184,0.7395833134651184,0.5021114349365234,0.7401764392852783,1.1943309307098389,0,,,,,,,,,,,,,,,,
,2269,,,,,,,,,,,,,,0,0.7379754185676575,0.2378268539905548,34.20148468017578,1.2530385255813599,1.2530385255813599,0.4662942886352539,0.4662942886352539,0.4913402199745178,0.7171857357025146,0.7171857357025146,0.3598876893520355,0.4662942886352539,0.7171857357025146,0.46654030680656433,0.7173153162002563,0.4662942886352539
0.00013166949236117733,2299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2299,0.7357909679412842,0.23558363318443298,0.5043251514434814,0.5104166269302368,0.5104166269302368,0.38544151186943054,0.7447916269302368,0.7447916269302368,0.5104166865348816,0.7447916865348816,0.5083113312721252,0.7457467317581177,1.189679503440857,0,,,,,,,,,,,,,,,,
0.00013633729320257224,2349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2349,0.7371127009391785,0.2368527054786682,0.49926161766052246,0.50390625,0.50390625,0.3824054002761841,0.7408853769302368,0.7408853769302368,0.50390625,0.7408854365348816,0.5031493902206421,0.7410077452659607,1.1952873468399048,0,,,,,,,,,,,,,,,,
0.00014101907092569187,2399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2399,0.7353157997131348,0.23513983190059662,0.49517586827278137,0.5003255605697632,0.5003255605697632,0.38321179151535034,0.7457682490348816,0.7457682490348816,0.5003255009651184,0.7457682490348816,0.49916383624076843,0.7462031841278076,1.1906569004058838,0,,,,,,,,,,,,,,,,
0.0001457102051811614,2449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2449,0.7360122203826904,0.2357877939939499,0.511298656463623,0.515625,0.515625,0.3872787654399872,0.7555338144302368,0.7555338144302368,0.515625,0.7555338740348816,0.5169395804405212,0.755581259727478,1.1892739534378052,0,,,,,,,,,,,,,,,,
,2496,,,,,,,,,,,,,,0,0.7358036041259766,0.2357320487499237,34.21070861816406,1.2422300577163696,1.2422300577163696,0.47563856840133667,0.47563856840133667,0.49401724338531494,0.7259399890899658,0.7259399890899658,0.36478471755981445,0.47563856840133667,0.7259399890899658,0.47530657052993774,0.725735068321228,0.47563856840133667
0.0001504060663858382,2499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2499,0.7354936599731445,0.2353000044822693,0.5029035210609436,0.5081380605697632,0.5081380605697632,0.3833513855934143,0.7486978769302368,0.7486978769302368,0.5081380009651184,0.7486979365348816,0.5118585228919983,0.7494913339614868,1.1853654384613037,0,,,,,,,,,,,,,,,,
0.00015510202029165145,2549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2549,0.7334508895874023,0.2333274781703949,0.5146389007568359,0.5208333730697632,0.5208333730697632,0.3913523554801941,0.7581380009651184,0.7581380009651184,0.5208333134651184,0.7581380009651184,0.5206085443496704,0.7580727338790894,1.1729172468185425,0,,,,,,,,,,,,,,,,
0.0001597934325590455,2599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2599,0.732538104057312,0.23244039714336395,0.5184168219566345,0.5244140625,0.5244140625,0.4007662236690521,0.7701823115348816,0.7701823115348816,0.5244140625,0.7701823115348816,0.522284209728241,0.7694183588027954,1.1603420972824097,0,,,,,,,,,,,,,,,,
0.00016447567333051347,2649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2649,0.733057975769043,0.23295152187347412,0.5136553049087524,0.517578125,0.517578125,0.3932609558105469,0.7669270634651184,0.7669270634651184,0.517578125,0.7669270634651184,0.5191268920898438,0.7680814266204834,1.1709619760513306,0,,,,,,,,,,,,,,,,
0.00016914412179970772,2699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2699,0.7327537536621094,0.23265179991722107,0.5174562931060791,0.5221354365348816,0.5221354365348816,0.4036189317703247,0.7867838740348816,0.7867838740348816,0.5221354365348816,0.7867838740348816,0.5240710973739624,0.7872053980827332,1.1619274616241455,0,,,,,,,,,,,,,,,,
,2723,,,,,,,,,,,,,,0,0.7351780533790588,0.23514088988304138,34.22359085083008,1.2437599897384644,1.2437599897384644,0.4785642921924591,0.4785642921924591,0.49650120735168457,0.7256514430046082,0.7256514430046082,0.3645867109298706,0.4785642921924591,0.7256514430046082,0.47883063554763794,0.725847065448761,0.4785642921924591
0.00017379417077161772,2749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2749,0.7303810119628906,0.23035532236099243,0.5370741486549377,0.54296875,0.54296875,0.4112223982810974,0.7958984375,0.7958984375,0.54296875,0.7958984375,0.5426509380340576,0.7946885824203491,1.1412349939346313,0,,,,,,,,,,,,,,,,
