lr-AdamW,step,train_softmargin,train_sigmoidalfocal,train_precision,train_recall,train_acc,train_precision2,train_recall2,train_acc2,train_acc_mi,train_acc2_mi,train_acc_ma,train_acc2_ma,train_loss_s,epoch,val_softmargin,val_sigmoidalfocal,L1,val_loss_s,val_loss,val_acc,val_recall,val_precision,val_acc2,val_recall2,val_precision2,val_acc_mi,val_acc2_mi,val_acc_ma,val_acc2_ma,hp_metric
0.0001784212312093155,2799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2799,0.7344138026237488,0.23426829278469086,0.4879344701766968,0.4970702826976776,0.4970702826976776,0.38622552156448364,0.7535806894302368,0.7535806894302368,0.4970703125,0.7535807490348816,0.4975886046886444,0.7541742324829102,1.1803919076919556,0,,,,,,,,,,,,,,,,
0.00018302073676278074,2849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2849,0.7348749041557312,0.23468533158302307,0.49931344389915466,0.5061849355697632,0.5061849355697632,0.3848392963409424,0.7532551884651184,0.7532551884651184,0.5061848759651184,0.7532551884651184,0.5068016052246094,0.7525931596755981,1.180446743965149,0,,,,,,,,,,,,,,,,
0.00018758814827533725,2899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2899,0.73265540599823,0.23256051540374756,0.5191308259963989,0.5237630605697632,0.5237630605697632,0.3947340250015259,0.7652994990348816,0.7652994990348816,0.5237630009651184,0.7652994990348816,0.5247853994369507,0.7650728225708008,1.1637564897537231,0,,,,,,,,,,,,,,,,
0.0001921189582632524,2949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2949,0.7329176664352417,0.232808917760849,0.5128421783447266,0.5188802480697632,0.5188802480697632,0.39379727840423584,0.76171875,0.76171875,0.5188801884651184,0.76171875,0.5168550610542297,0.7624607086181641,1.1697911024093628,0,,,,,,,,,,,,,,,,
,2950,,,,,,,,,,,,,,0,0.7327216863632202,0.2326326072216034,34.239559173583984,1.1664284467697144,1.1664284467697144,0.5158885717391968,0.5158885717391968,0.517394483089447,0.7680885791778564,0.7680885791778564,0.38617047667503357,0.5158885717391968,0.7680885791778564,0.5154788494110107,0.7679181098937988,0.5158885717391968
0.0001966086953640795,2999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2999,0.7322120666503906,0.23213288187980652,0.5270708799362183,0.533203125,0.533203125,0.40153253078460693,0.7786458134651184,0.7786458134651184,0.533203125,0.7786458134651184,0.531774640083313,0.7786417603492737,1.1620690822601318,0,,,,,,,,,,,,,,,,
0.00020105292874935245,3049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3049,0.7308632135391235,0.23084640502929688,0.5280860662460327,0.5319010615348816,0.5319010615348816,0.3939601182937622,0.7623698115348816,0.7623698115348816,0.5319010615348816,0.7623698115348816,0.5304327011108398,0.7625570297241211,1.156288743019104,0,,,,,,,,,,,,,,,,
0.0002054472724972789,3099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3099,0.7313129305839539,0.23127329349517822,0.5242990255355835,0.5276693105697632,0.5276693105697632,0.39287251234054565,0.7600911855697632,0.7600911855697632,0.5276692509651184,0.7600911259651184,0.5275669693946838,0.7597141265869141,1.1612128019332886,0,,,,,,,,,,,,,,,,
0.0002097873899211151,3149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3149,0.7311145663261414,0.23107856512069702,0.5225275754928589,0.529296875,0.529296875,0.3973085582256317,0.7701823115348816,0.7701823115348816,0.529296875,0.7701823115348816,0.5289661288261414,0.7697079181671143,1.1591917276382446,0,,,,,,,,,,,,,,,,
,3177,,,,,,,,,,,,,,0,0.7309586405754089,0.23095206916332245,34.2675895690918,1.1575181484222412,1.1575181484222412,0.523971438407898,0.523971438407898,0.5224072933197021,0.7737014293670654,0.7737014293670654,0.3890988528728485,0.523971438407898,0.7737014293670654,0.523527204990387,0.7734860777854919,0.523971438407898
0.0002140689978489525,3199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
