lr-AdamW,step,val_softmargin,val_sigmoidalfocal,L1,val_loss_s,val_loss,val_acc,val_recall,val_precision,val_acc2,val_recall2,val_precision2,val_acc_mi,val_acc2_mi,val_acc_ma,val_acc2_ma,hp_metric,epoch,train_softmargin,train_sigmoidalfocal,train_precision,train_recall,train_acc,train_precision2,train_recall2,train_acc2,train_acc_mi,train_acc2_mi,train_acc_ma,train_acc2_ma,train_loss_s
,549,,,,,,,,,,,,,,,,,0,0.7659144401550293,0.26594078540802,0.2668370306491852,0.267578125,0.267578125,0.2601943016052246,0.5205078125,0.5205078125,0.267578125,0.5205078125,0.2671678066253662,0.5205743312835693,1.8249202966690063
,577,0.7616041302680969,0.26089173555374146,204.00381469726562,1.3821710348129272,1.3821710348129272,0.29505714774131775,0.29505714774131775,0.293012797832489,0.5469714403152466,0.5469714403152466,0.27486616373062134,0.29505714774131775,0.5469714403152466,0.29510724544525146,0.5469458103179932,0.29505714774131775,0,,,,,,,,,,,,,
1.8463103345765135e-05,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,599,,,,,,,,,,,,,,,,,0,0.7650407552719116,0.26503342390060425,0.2642754912376404,0.263671875,0.263671875,0.2574222683906555,0.5126953125,0.5126953125,0.263671875,0.5126953125,0.2655668258666992,0.5156455039978027,1.7057899236679077
,611,0.7617866396903992,0.2610357403755188,204.0139617919922,1.3805001974105835,1.3805001974105835,0.28845715522766113,0.28845715522766113,0.2873181104660034,0.5497428774833679,0.5497428774833679,0.27738693356513977,0.28845715522766113,0.5497428774833679,0.2894234359264374,0.5504193305969238,0.28845715522766113,0,,,,,,,,,,,,,
,645,0.7618530988693237,0.2610999643802643,204.02349853515625,1.3795334100723267,1.3795334100723267,0.2961714267730713,0.2961714267730713,0.2950461804866791,0.5519428849220276,0.5519428849220276,0.2780129909515381,0.2961714267730713,0.5519428849220276,0.2966231405735016,0.5523695349693298,0.2961714267730713,0,,,,,,,,,,,,,
2.1458007017647643e-05,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,649,,,,,,,,,,,,,,,,,0,0.7649036049842834,0.26465553045272827,0.24895603954792023,0.2490234375,0.2490234375,0.25111865997314453,0.5009765625,0.5009765625,0.2490234375,0.5009765625,0.24786102771759033,0.4996710419654846,1.6104024648666382
,679,0.7620532512664795,0.26127269864082336,204.03187561035156,1.3795108795166016,1.3795108795166016,0.2964571416378021,0.2964571416378021,0.2949760854244232,0.55711430311203,0.55711430311203,0.2805047035217285,0.2964571416378021,0.55711430311203,0.2962227463722229,0.5571590662002563,0.2964571416378021,0,,,,,,,,,,,,,
2.4678947484028796e-05,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,699,,,,,,,,,,,,,,,,,0,0.7650892734527588,0.2645031809806824,0.2683032155036926,0.2666015625,0.2666015625,0.2485509067773819,0.4970703125,0.4970703125,0.2666015625,0.4970703125,0.2659805417060852,0.49677854776382446,1.5765515565872192
,713,0.7620680332183838,0.2612392008304596,204.0395965576172,1.378551721572876,1.378551721572876,0.298885703086853,0.298885703086853,0.29919975996017456,0.5636285543441772,0.5636285543441772,0.2845492362976074,0.298885703086853,0.5636285543441772,0.2977827787399292,0.5630039572715759,0.298885703086853,0,,,,,,,,,,,,,
,747,0.7622765898704529,0.26141393184661865,204.04559326171875,1.3794102668762207,1.3794102668762207,0.2922285795211792,0.2922285795211792,0.291881263256073,0.5632285475730896,0.5632285475730896,0.2835742235183716,0.2922285795211792,0.5632285475730896,0.2917960584163666,0.5630031824111938,0.2922285795211792,0,,,,,,,,,,,,,
2.812274606553715e-05,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,749,,,,,,,,,,,,,,,,,0,0.7635575532913208,0.26308488845825195,0.2891029119491577,0.2880859375,0.2880859375,0.257479727268219,0.5146484375,0.5146484375,0.2880859375,0.5146484375,0.28800827264785767,0.5145747661590576,1.5031030178070068
,781,0.7623493075370789,0.2614952623844147,204.0510711669922,1.3794434070587158,1.3794434070587158,0.29662856459617615,0.29662856459617615,0.29973092675209045,0.566257119178772,0.566257119178772,0.28605860471725464,0.29662856459617615,0.566257119178772,0.29702529311180115,0.5671875476837158,0.29662856459617615,0,,,,,,,,,,,,,
3.178600414874756e-05,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,799,,,,,,,,,,,,,,,,,0,0.7612584233283997,0.2610303461551666,0.2991345524787903,0.298828125,0.298828125,0.28017204999923706,0.560546875,0.560546875,0.298828125,0.560546875,0.2987448573112488,0.5609558820724487,1.4452147483825684
,815,0.762441873550415,0.26155269145965576,204.05545043945312,1.3796167373657227,1.3796167373657227,0.3117142915725708,0.3117142915725708,0.31021976470947266,0.569685697555542,0.569685697555542,0.28735098242759705,0.3117142915725708,0.569685697555542,0.31226012110710144,0.5701378583908081,0.3117142915725708,0,,,,,,,,,,,,,
3.566510654020244e-05,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,849,,,,,,,,,,,,,,,,,0,0.7636032104492188,0.2629120647907257,0.26587724685668945,0.263671875,0.263671875,0.2538412809371948,0.505859375,0.505859375,0.263671875,0.505859375,0.2634567618370056,0.5054202079772949,1.4530757665634155
,849,0.7625628113746643,0.2616896629333496,204.05860900878906,1.3802214860916138,1.3802214860916138,0.3124000132083893,0.3124000132083893,0.31085067987442017,0.5735999941825867,0.5735999941825867,0.28952711820602417,0.3124000132083893,0.5735999941825867,0.3122575581073761,0.5734832882881165,0.3124000132083893,0,,,,,,,,,,,,,
,883,0.7625929117202759,0.2617044746875763,204.06069946289062,1.3801629543304443,1.3801629543304443,0.3174571394920349,0.3174571394920349,0.3132997751235962,0.5736571550369263,0.5736571550369263,0.2895281910896301,0.3174571394920349,0.5736571550369263,0.316307932138443,0.5728663206100464,0.3174571394920349,0,,,,,,,,,,,,,
3.975622503417116e-05,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,899,,,,,,,,,,,,,,,,,0,0.7629508972167969,0.2622652053833008,0.2694530189037323,0.263671875,0.263671875,0.26801592111587524,0.529296875,0.529296875,0.263671875,0.529296875,0.266492635011673,0.5301920771598816,1.4287755489349365
,917,0.7627062201499939,0.2617739737033844,204.06150817871094,1.3809844255447388,1.3809844255447388,0.3199428617954254,0.3199428617954254,0.3135993778705597,0.5694571137428284,0.5694571137428284,0.28707584738731384,0.3199428617954254,0.5694571137428284,0.31932827830314636,0.5692530274391174,0.3199428617954254,0,,,,,,,,,,,,,
4.405532219062683e-05,949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,949,,,,,,,,,,,,,,,,,0,0.7628816366195679,0.26216331124305725,0.26223188638687134,0.2607421875,0.2607421875,0.26302289962768555,0.5244140625,0.5244140625,0.2607421875,0.5244140625,0.2604806423187256,0.5235649347305298,1.4142106771469116
,951,0.762738049030304,0.26180723309516907,204.06089782714844,1.3810480833053589,1.3810480833053589,0.3214571475982666,0.3214571475982666,0.31334924697875977,0.5721142888069153,0.5721142888069153,0.28809452056884766,0.3214571475982666,0.5721142888069153,0.32084813714027405,0.5714232921600342,0.3214571475982666,0,,,,,,,,,,,,,
,985,0.7627511024475098,0.26183900237083435,204.0585174560547,1.3811640739440918,1.3811640739440918,0.32359999418258667,0.32359999418258667,0.316804438829422,0.5692571401596069,0.5692571401596069,0.2870353162288666,0.32359999418258667,0.5692571401596069,0.3226487636566162,0.5687612295150757,0.32359999418258667,0,,,,,,,,,,,,,
4.8558155319712344e-05,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,999,,,,,,,,,,,,,,,,,0,0.7626428604125977,0.2619606852531433,0.2785909175872803,0.279296875,0.279296875,0.26638850569725037,0.53125,0.53125,0.279296875,0.53125,0.2796645760536194,0.530728816986084,1.4069242477416992
,1019,0.7627899050712585,0.2618657052516937,204.05618286132812,1.3813081979751587,1.3813081979751587,0.3221714198589325,0.3221714198589325,0.3180476725101471,0.569857120513916,0.569857120513916,0.28764069080352783,0.3221714198589325,0.569857120513916,0.32326993346214294,0.5700598359107971,0.3221714198589325,0,,,,,,,,,,,,,
5.3260280668762945e-05,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1049,,,,,,,,,,,,,,,,,0,0.7625731229782104,0.2618781626224518,0.28491589426994324,0.28515625,0.28515625,0.2753360867500305,0.548828125,0.548828125,0.28515625,0.548828125,0.2860872149467468,0.549035906791687,1.4021673202514648
,1053,0.762762188911438,0.26183488965034485,204.0517578125,1.3810069561004639,1.3810069561004639,0.3269714415073395,0.3269714415073395,0.32514435052871704,0.5820571184158325,0.5820571184158325,0.29595947265625,0.3269714415073395,0.5820571184158325,0.32634446024894714,0.5818320512771606,0.3269714415073395,0,,,,,,,,,,,,,
,1087,0.7628051042556763,0.26187610626220703,204.0472869873047,1.3814812898635864,1.3814812898635864,0.3221142888069153,0.3221142888069153,0.31971269845962524,0.5798571705818176,0.5798571705818176,0.2956099808216095,0.3221142888069153,0.5798571705818176,0.3217947483062744,0.5797184705734253,0.3221142888069153,0,,,,,,,,,,,,,
5.815705780775358e-05,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1099,,,,,,,,,,,,,,,,,0,0.7622992992401123,0.2615809440612793,0.2808099091053009,0.2802734375,0.2802734375,0.26478028297424316,0.529296875,0.529296875,0.2802734375,0.529296875,0.28154098987579346,0.5311607122421265,1.3965249061584473
,1121,0.762767493724823,0.26185575127601624,204.04151916503906,1.3811765909194946,1.3811765909194946,0.3256285786628723,0.3256285786628723,0.32732194662094116,0.5785142779350281,0.5785142779350281,0.2971278727054596,0.3256285786628723,0.5785142779350281,0.32648375630378723,0.5791230201721191,0.3256285786628723,0,,,,,,,,,,,,,
6.324365420884312e-05,1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1149,,,,,,,,,,,,,,,,,0,0.7620577216148376,0.26146578788757324,0.29495203495025635,0.2939453125,0.2939453125,0.27218520641326904,0.5419921875,0.5419921875,0.2939453125,0.5419921875,0.2931112051010132,0.54018634557724,1.393453598022461
,1155,0.7628567814826965,0.2618987560272217,204.0350799560547,1.3821399211883545,1.3821399211883545,0.316657155752182,0.316657155752182,0.320110559463501,0.5691999793052673,0.5691999793052673,0.2945263087749481,0.316657155752182,0.5691999793052673,0.31734156608581543,0.5698012709617615,0.316657155752182,0,,,,,,,,,,,,,
,1189,0.7628453373908997,0.26189765334129333,204.02734375,1.3823634386062622,1.3823634386062622,0.31288570165634155,0.31288570165634155,0.3177350163459778,0.5708000063896179,0.5708000063896179,0.29763633012771606,0.31288570165634155,0.5708000063896179,0.31392282247543335,0.5712112784385681,0.31288570165634155,0,,,,,,,,,,,,,
6.851505001549595e-05,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1199,,,,,,,,,,,,,,,,,0,0.7624126672744751,0.26159876585006714,0.29531192779541016,0.2919921875,0.2919921875,0.27459433674812317,0.546875,0.546875,0.2919921875,0.546875,0.2918420433998108,0.5472496747970581,1.3922120332717896
,1223,0.7628523707389832,0.26190030574798584,204.0189666748047,1.3828256130218506,1.3828256130218506,0.3110571503639221,0.3110571503639221,0.3139686584472656,0.5655714273452759,0.5655714273452759,0.2939867377281189,0.3110571503639221,0.5655714273452759,0.31014543771743774,0.5655975341796875,0.3110571503639221,0,,,,,,,,,,,,,
7.396604299647418e-05,1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1249,,,,,,,,,,,,,,,,,0,0.7619717121124268,0.26144519448280334,0.2939334809780121,0.2939453125,0.2939453125,0.2690500020980835,0.537109375,0.537109375,0.2939453125,0.537109375,0.2940402030944824,0.5371084213256836,1.389210820198059
,1257,0.7627928853034973,0.2618602514266968,204.00823974609375,1.3828320503234863,1.3828320503234863,0.3089999854564667,0.3089999854564667,0.31142479181289673,0.5650571584701538,0.5650571584701538,0.29379937052726746,0.3089999854564667,0.5650571584701538,0.3082178235054016,0.5635954141616821,0.3089999854564667,0,,,,,,,,,,,,,
,1291,0.7627913951873779,0.2618686854839325,203.99928283691406,1.3833494186401367,1.3833494186401367,0.3084000051021576,0.3084000051021576,0.30950117111206055,0.5644571185112,0.5644571185112,0.29522067308425903,0.3084000051021576,0.5644571185112,0.3065968453884125,0.5632587671279907,0.3084000051021576,0,,,,,,,,,,,,,
7.959125367981201e-05,1299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1299,,,,,,,,,,,,,,,,,0,0.7624464631080627,0.26181262731552124,0.28805047273635864,0.2802734375,0.2802734375,0.27847152948379517,0.5439453125,0.5439453125,0.2802734375,0.5439453125,0.28119438886642456,0.5450534820556641,1.3900178670883179
,1325,0.7627062201499939,0.2617894113063812,203.98912048339844,1.3828305006027222,1.3828305006027222,0.3091714382171631,0.3091714382171631,0.31471431255340576,0.5645142793655396,0.5645142793655396,0.29759275913238525,0.3091714382171631,0.5645142793655396,0.31017160415649414,0.5657680630683899,0.3091714382171631,0,,,,,,,,,,,,,
8.538513066170483e-05,1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1349,,,,,,,,,,,,,,,,,0,0.7617213726043701,0.2611387073993683,0.30037450790405273,0.296875,0.296875,0.2738378047943115,0.5439453125,0.5439453125,0.296875,0.5439453125,0.29794973134994507,0.5459269285202026,1.3855581283569336
,1359,0.7626137137413025,0.26173433661460876,203.97828674316406,1.3833000659942627,1.3833000659942627,0.3149999976158142,0.3149999976158142,0.31630414724349976,0.5691714286804199,0.5691714286804199,0.2977917492389679,0.3149999976158142,0.5691714286804199,0.313496857881546,0.5688003301620483,0.3149999976158142,0,,,,,,,,,,,,,
,1393,0.7625395059585571,0.26166850328445435,203.96690368652344,1.3825640678405762,1.3825640678405762,0.3068000078201294,0.3068000078201294,0.3098696172237396,0.5712571144104004,0.5712571144104004,0.30073633790016174,0.3068000078201294,0.5712571144104004,0.30564045906066895,0.569687008857727,0.3068000078201294,0,,,,,,,,,,,,,
9.134195608507478e-05,1399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1399,,,,,,,,,,,,,,,,,0,0.7609491348266602,0.2603755593299866,0.2989463806152344,0.2900390625,0.2900390625,0.27735191583633423,0.5458984375,0.5458984375,0.2900390625,0.5458984375,0.29012227058410645,0.5471199750900269,1.3814893960952759
,1427,0.7624635100364685,0.2616174519062042,203.95513916015625,1.3829606771469116,1.3829606771469116,0.3116285800933838,0.3116285800933838,0.3181339502334595,0.5699714422225952,0.5699714422225952,0.3012864291667938,0.3116285800933838,0.5699714422225952,0.31021949648857117,0.570097029209137,0.3116285800933838,0,,,,,,,,,,,,,
9.745585128240528e-05,1449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1449,,,,,,,,,,,,,,,,,0,0.7607607841491699,0.2603614628314972,0.2944706082344055,0.2939453125,0.2939453125,0.2773725390434265,0.548828125,0.548828125,0.2939453125,0.548828125,0.29497334361076355,0.5501813888549805,1.380695104598999
,1461,0.7623388171195984,0.2615160346031189,203.9414520263672,1.3843092918395996,1.3843092918395996,0.31131428480148315,0.31131428480148315,0.31415122747421265,0.5730000138282776,0.5730000138282776,0.2998199462890625,0.31131428480148315,0.5730000138282776,0.31159207224845886,0.5725184679031372,0.31131428480148315,0,,,,,,,,,,,,,
,1495,0.7624444365501404,0.261599600315094,203.92706298828125,1.3844798803329468,1.3844798803329468,0.3098571300506592,0.3098571300506592,0.30837178230285645,0.5717142820358276,0.5717142820358276,0.29647141695022583,0.3098571300506592,0.5717142820358276,0.308077871799469,0.5700522661209106,0.3098571300506592,0,,,,,,,,,,,,,
0.00010372078257727604,1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1499,,,,,,,,,,,,,,,,,0,0.7613703608512878,0.26082485914230347,0.3140803575515747,0.302734375,0.302734375,0.28778523206710815,0.5576171875,0.5576171875,0.302734375,0.5576171875,0.30420005321502686,0.5606348514556885,1.3825238943099976
,1529,0.7621747255325317,0.2613678276538849,203.91221618652344,1.3829293251037598,1.3829293251037598,0.3132857084274292,0.3132857084274292,0.31367579102516174,0.5768571496009827,0.5768571496009827,0.3001843988895416,0.3132857084274292,0.5768571496009827,0.31127357482910156,0.5762434601783752,0.3132857084274292,0,,,,,,,,,,,,,
0.00011013056723887332,1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1549,,,,,,,,,,,,,,,,,0,0.7600895166397095,0.2597084045410156,0.32544267177581787,0.3193359375,0.3193359375,0.29493457078933716,0.572265625,0.572265625,0.3193359375,0.572265625,0.3165786862373352,0.5726515650749207,1.376407265663147
,1563,0.7620262503623962,0.2612495720386505,203.89492797851562,1.3816367387771606,1.3816367387771606,0.30822858214378357,0.30822858214378357,0.3025056719779968,0.581514298915863,0.581514298915863,0.30259647965431213,0.30822858214378357,0.581514298915863,0.3076905310153961,0.5805616974830627,0.30822858214378357,0,,,,,,,,,,,,,
,1597,0.7618924379348755,0.26115289330482483,203.87677001953125,1.381813645362854,1.381813645362854,0.31045714020729065,0.31045714020729065,0.30353018641471863,0.5795714259147644,0.5795714259147644,0.30142146348953247,0.31045714020729065,0.5795714259147644,0.308940052986145,0.5786668658256531,0.31045714020729065,0,,,,,,,,,,,,,
0.0001166788795835989,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1599,,,,,,,,,,,,,,,,,0,0.7596479058265686,0.2594163417816162,0.3399859070777893,0.341796875,0.341796875,0.3076742887496948,0.6064453125,0.6064453125,0.341796875,0.6064453125,0.34250444173812866,0.6057201027870178,1.3702685832977295
,1631,0.7617427706718445,0.2610286474227905,203.8571319580078,1.3807718753814697,1.3807718753814697,0.31271427869796753,0.31271427869796753,0.3095111548900604,0.5902571678161621,0.5902571678161621,0.30640947818756104,0.31271427869796753,0.5902571678161621,0.3146650493144989,0.5905057787895203,0.31271427869796753,0,,,,,,,,,,,,,
0.0001233592572177558,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1649,,,,,,,,,,,,,,,,,0,0.7598466873168945,0.2595476508140564,0.32003575563430786,0.3212890625,0.3212890625,0.2810646891593933,0.55859375,0.55859375,0.3212890625,0.55859375,0.31990742683410645,0.5539878606796265,1.3725460767745972
,1665,0.761347770690918,0.260680615901947,203.83856201171875,1.3787537813186646,1.3787537813186646,0.3107142746448517,0.3107142746448517,0.2982218563556671,0.592199981212616,0.592199981212616,0.30703723430633545,0.3107142746448517,0.592199981212616,0.30972498655319214,0.591675877571106,0.3107142746448517,0,,,,,,,,,,,,,
0.00013016510741515084,1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1699,,,,,,,,,,,,,,,,,0,0.758989155292511,0.2589573264122009,0.33316415548324585,0.33203125,0.33203125,0.2925375699996948,0.572265625,0.572265625,0.33203125,0.572265625,0.33363088965415955,0.5733763575553894,1.3679842948913574
