lr-AdamW,step,val_softmargin,val_sigmoidalfocal,L1,val_loss_s,val_loss,val_acc,val_recall,val_precision,val_acc2,val_recall2,val_precision2,val_acc_mi,val_acc2_mi,val_acc_ma,val_acc2_ma,hp_metric,epoch,train_softmargin,train_sigmoidalfocal,train_precision,train_recall,train_acc,train_precision2,train_recall2,train_acc2,train_acc_mi,train_acc2_mi,train_acc_ma,train_acc2_ma,train_loss_s
,1049,,,,,,,,,,,,,,,,,0,0.7629210948944092,0.2622169852256775,0.26036638021469116,0.2626953125,0.2626953125,0.2615901827812195,0.5234375,0.5234375,0.2626953125,0.5234375,0.263141393661499,0.5231696963310242,1.40382981300354
,1053,0.7627404928207397,0.26190072298049927,204.0512237548828,1.3805699348449707,1.3805699348449707,0.3197142779827118,0.3197142779827118,0.32621365785598755,0.5828285813331604,0.5828285813331604,0.2982177436351776,0.3197142779827118,0.5828285813331604,0.3196764588356018,0.582542896270752,0.3197142779827118,0,,,,,,,,,,,,,
,1087,0.7627086639404297,0.26187142729759216,204.0460968017578,1.380322813987732,1.380322813987732,0.326114296913147,0.326114296913147,0.34314581751823425,0.5806857347488403,0.5806857347488403,0.30013179779052734,0.326114296913147,0.5806857347488403,0.32646024227142334,0.5817800164222717,0.326114296913147,0,,,,,,,,,,,,,
5.815705780775358e-05,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1099,,,,,,,,,,,,,,,,,0,0.762870192527771,0.2621210515499115,0.27553269267082214,0.275390625,0.275390625,0.26739758253097534,0.533203125,0.533203125,0.275390625,0.533203125,0.27218660712242126,0.5320869088172913,1.3998348712921143
,1121,0.7627208828926086,0.2618688642978668,204.0396728515625,1.3804527521133423,1.3804527521133423,0.3156000077724457,0.3156000077724457,0.33232155442237854,0.5795999765396118,0.5795999765396118,0.30065882205963135,0.3156000077724457,0.5795999765396118,0.31624412536621094,0.5799878239631653,0.3156000077724457,0,,,,,,,,,,,,,
6.324365420884312e-05,1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1149,,,,,,,,,,,,,,,,,0,0.762622594833374,0.2617962956428528,0.2742147445678711,0.2724609375,0.2724609375,0.26357585191726685,0.5205078125,0.5205078125,0.2724609375,0.5205078125,0.27235835790634155,0.521194338798523,1.3954265117645264
,1155,0.7627386450767517,0.26187166571617126,204.0318145751953,1.3805924654006958,1.3805924654006958,0.3158000111579895,0.3158000111579895,0.3329726457595825,0.5808857083320618,0.5808857083320618,0.3028465807437897,0.3158000111579895,0.5808857083320618,0.31561794877052307,0.5809661149978638,0.3158000111579895,0,,,,,,,,,,,,,
,1189,0.7626486420631409,0.2618025243282318,204.02418518066406,1.379953145980835,1.379953145980835,0.31859999895095825,0.31859999895095825,0.3388952314853668,0.5833428502082825,0.5833428502082825,0.3052558898925781,0.31859999895095825,0.5833428502082825,0.31765303015708923,0.5831587314605713,0.31859999895095825,0,,,,,,,,,,,,,
6.851505001549595e-05,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1199,,,,,,,,,,,,,,,,,0,0.7622714042663574,0.26157146692276,0.29718217253685,0.296875,0.296875,0.27398115396499634,0.54296875,0.54296875,0.296875,0.54296875,0.2975232005119324,0.5441269874572754,1.3901950120925903
,1223,0.7625571489334106,0.2617330253124237,204.0159912109375,1.3793796300888062,1.3793796300888062,0.3223714232444763,0.3223714232444763,0.35049113631248474,0.5820857286453247,0.5820857286453247,0.30677884817123413,0.3223714232444763,0.5820857286453247,0.3223438858985901,0.5819293856620789,0.3223714232444763,0,,,,,,,,,,,,,
7.396604299647418e-05,1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1249,,,,,,,,,,,,,,,,,0,0.762403130531311,0.26169827580451965,0.2938176691532135,0.2890625,0.2890625,0.2727851867675781,0.5439453125,0.5439453125,0.2890625,0.5439453125,0.29012709856033325,0.5441862344741821,1.3908600807189941
,1257,0.7624667882919312,0.2616734802722931,204.00660705566406,1.3789949417114258,1.3789949417114258,0.31451427936553955,0.31451427936553955,0.3489651083946228,0.576542854309082,0.576542854309082,0.30754223465919495,0.31451427936553955,0.576542854309082,0.3153250515460968,0.5779841542243958,0.31451427936553955,0,,,,,,,,,,,,,
,1291,0.7624310851097107,0.26162874698638916,203.99729919433594,1.378896713256836,1.378896713256836,0.3131714165210724,0.3131714165210724,0.3456839919090271,0.5753714442253113,0.5753714442253113,0.3067488372325897,0.3131714165210724,0.5753714442253113,0.3133976459503174,0.5754415988922119,0.3131714165210724,0,,,,,,,,,,,,,
7.959125367981201e-05,1299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1299,,,,,,,,,,,,,,,,,0,0.7623417377471924,0.2616496682167053,0.2924809753894806,0.2880859375,0.2880859375,0.2683963179588318,0.53125,0.53125,0.2880859375,0.53125,0.29096299409866333,0.5331212282180786,1.3882354497909546
,1325,0.7623301148414612,0.2615351974964142,203.98638916015625,1.3783879280090332,1.3783879280090332,0.3156000077724457,0.3156000077724457,0.3548416793346405,0.579885721206665,0.579885721206665,0.3115048110485077,0.3156000077724457,0.579885721206665,0.31653669476509094,0.5792338252067566,0.3156000077724457,0,,,,,,,,,,,,,
8.538513066170483e-05,1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1349,,,,,,,,,,,,,,,,,0,0.7612498998641968,0.2607337236404419,0.34129762649536133,0.3349609375,0.3349609375,0.29411038756370544,0.5791015625,0.5791015625,0.3349609375,0.5791015625,0.33745741844177246,0.5825561881065369,1.377468466758728
,1359,0.7622426748275757,0.26149478554725647,203.9751739501953,1.3781660795211792,1.3781660795211792,0.3196285665035248,0.3196285665035248,0.3567321002483368,0.5758571624755859,0.5758571624755859,0.3114400804042816,0.3196285665035248,0.5758571624755859,0.3197457194328308,0.5772554278373718,0.3196285665035248,0,,,,,,,,,,,,,
,1393,0.76216721534729,0.2614150941371918,203.96240234375,1.3779098987579346,1.3779098987579346,0.3228857219219208,0.3228857219219208,0.3621939718723297,0.5780285596847534,0.5780285596847534,0.3137246370315552,0.3228857219219208,0.5780285596847534,0.32060593366622925,0.5791766047477722,0.3228857219219208,0,,,,,,,,,,,,,
9.134195608507478e-05,1399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1399,,,,,,,,,,,,,,,,,0,0.7625215649604797,0.2616412937641144,0.2906988263130188,0.28515625,0.28515625,0.27459824085235596,0.546875,0.546875,0.28515625,0.546875,0.2860661745071411,0.5461225509643555,1.3924485445022583
,1427,0.7620260119438171,0.2613105773925781,203.9479522705078,1.376820683479309,1.376820683479309,0.3296571373939514,0.3296571373939514,0.36736273765563965,0.5867428779602051,0.5867428779602051,0.31805649399757385,0.3296571373939514,0.5867428779602051,0.3301238715648651,0.587907075881958,0.3296571373939514,0,,,,,,,,,,,,,
9.745585128240528e-05,1449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1449,,,,,,,,,,,,,,,,,0,0.7619428634643555,0.26112717390060425,0.2907070219516754,0.291015625,0.291015625,0.2728802561759949,0.5458984375,0.5458984375,0.291015625,0.5458984375,0.2914750277996063,0.545720100402832,1.3851109743118286
,1461,0.7619515657424927,0.2612501084804535,203.9345245361328,1.376994252204895,1.376994252204895,0.32580000162124634,0.32580000162124634,0.3526042401790619,0.5855143070220947,0.5855143070220947,0.31051942706108093,0.32580000162124634,0.5855143070220947,0.3264361023902893,0.583992063999176,0.32580000162124634,0,,,,,,,,,,,,,
,1495,0.7616161704063416,0.26098209619522095,203.9194793701172,1.3745731115341187,1.3745731115341187,0.34374284744262695,0.34374284744262695,0.36881276965141296,0.5963143110275269,0.5963143110275269,0.3154033422470093,0.34374284744262695,0.5963143110275269,0.3434111177921295,0.5971967577934265,0.34374284744262695,0,,,,,,,,,,,,,
0.00010372078257727604,1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1499,,,,,,,,,,,,,,,,,0,0.7611582279205322,0.26065561175346375,0.2993113398551941,0.296875,0.296875,0.28063303232192993,0.5556640625,0.5556640625,0.296875,0.5556640625,0.2964141368865967,0.5572612285614014,1.378808856010437
,1529,0.7613734602928162,0.2607552409172058,203.90158081054688,1.3734430074691772,1.3734430074691772,0.34614285826683044,0.34614285826683044,0.3702027201652527,0.6044285893440247,0.6044285893440247,0.3178058862686157,0.34614285826683044,0.6044285893440247,0.34518200159072876,0.6047137975692749,0.34614285826683044,0,,,,,,,,,,,,,
0.00011013056723887332,1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1549,,,,,,,,,,,,,,,,,0,0.7619192600250244,0.2611219882965088,0.2690828740596771,0.2705078125,0.2705078125,0.2686605155467987,0.5283203125,0.5283203125,0.2705078125,0.5283203125,0.2690834403038025,0.5265003442764282,1.3869247436523438
,1563,0.7612729072570801,0.2606801390647888,203.8833465576172,1.3734642267227173,1.3734642267227173,0.34042856097221375,0.34042856097221375,0.3638431131839752,0.5983142852783203,0.5983142852783203,0.31439638137817383,0.34042856097221375,0.5983142852783203,0.3397595286369324,0.5980492830276489,0.34042856097221375,0,,,,,,,,,,,,,
,1597,0.7609602212905884,0.26042240858078003,203.8638153076172,1.371583342552185,1.371583342552185,0.3459142744541168,0.3459142744541168,0.37003856897354126,0.6067428588867188,0.6067428588867188,0.316771537065506,0.3459142744541168,0.6067428588867188,0.34771379828453064,0.6082302927970886,0.3459142744541168,0,,,,,,,,,,,,,
0.0001166788795835989,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1599,,,,,,,,,,,,,,,,,0,0.7606974840164185,0.2602089047431946,0.310941606760025,0.30859375,0.30859375,0.29226982593536377,0.5751953125,0.5751953125,0.30859375,0.5751953125,0.3085675835609436,0.5776056051254272,1.376723289489746
,1631,0.7608832716941833,0.26035138964653015,203.84620666503906,1.369755506515503,1.369755506515503,0.3564285635948181,0.3564285635948181,0.3790358006954193,0.6203143000602722,0.6203143000602722,0.3244542181491852,0.3564285635948181,0.6203143000602722,0.3563927114009857,0.619756817817688,0.3564285635948181,0,,,,,,,,,,,,,
0.0001233592572177558,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1649,,,,,,,,,,,,,,,,,0,0.7607830762863159,0.26030075550079346,0.32693159580230713,0.3203125,0.3203125,0.2929275333881378,0.5732421875,0.5732421875,0.3203125,0.5732421875,0.3190746307373047,0.5748070478439331,1.37725830078125
,1665,0.7604730129241943,0.2600228786468506,203.8252716064453,1.3692572116851807,1.3692572116851807,0.3569142818450928,0.3569142818450928,0.37543031573295593,0.6200857162475586,0.6200857162475586,0.3225376307964325,0.3569142818450928,0.6200857162475586,0.3571280837059021,0.6201820969581604,0.3569142818450928,0,,,,,,,,,,,,,
0.00013016510741515084,1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1699,,,,,,,,,,,,,,,,,0,0.761410117149353,0.2608453035354614,0.2984417676925659,0.2939453125,0.2939453125,0.28931599855422974,0.5654296875,0.5654296875,0.2939453125,0.5654296875,0.2917652726173401,0.5638165473937988,1.3826218843460083
