lr-AdamW,step,val_softmargin,val_sigmoidalfocal,L1,val_loss_s,val_loss,val_acc,val_recall,val_precision,val_acc2,val_recall2,val_precision2,val_acc_mi,val_acc2_mi,val_acc_ma,val_acc2_ma,hp_metric,epoch,train_softmargin,train_sigmoidalfocal,train_precision,train_recall,train_acc,train_precision2,train_recall2,train_acc2,train_acc_mi,train_acc2_mi,train_acc_ma,train_acc2_ma,train_loss_s
1e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33,0.7610082626342773,0.26078951358795166,101.97250366210938,1.4305044412612915,1.4305044412612915,0.29019999504089355,0.29019999504089355,0.28588101267814636,0.530828595161438,0.530828595161438,0.2676699459552765,0.29019999504089355,0.530828595161438,0.29031479358673096,0.5309804081916809,0.29019999504089355,0,,,,,,,,,,,,,
1.1182382915795542e-06,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,49,,,,,,,,,,,,,,,,,0,0.7724885940551758,0.2730964124202728,0.26511621475219727,0.26171875,0.26171875,0.25506263971328735,0.5078125,0.5078125,0.26171875,0.5078125,0.26117849349975586,0.5088441967964172,2.7653708457946777
,67,0.7610803246498108,0.26081135869026184,101.9731216430664,1.424538016319275,1.424538016319275,0.2890285849571228,0.2890285849571228,0.28565430641174316,0.5338000059127808,0.5338000059127808,0.269205778837204,0.2890285849571228,0.5338000059127808,0.28792113065719604,0.5325404405593872,0.2890285849571228,0,,,,,,,,,,,,,
1.4825370244160239e-06,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,99,,,,,,,,,,,,,,,,,0,0.7731757164001465,0.27355217933654785,0.25942865014076233,0.2578125,0.2578125,0.2498486042022705,0.4990234375,0.4990234375,0.2578125,0.4990234375,0.2591242492198944,0.49998652935028076,2.6879498958587646
,101,0.7611585855484009,0.26083436608314514,101.97422790527344,1.421057105064392,1.421057105064392,0.28194284439086914,0.28194284439086914,0.2810900807380676,0.5357714295387268,0.5357714295387268,0.2723989188671112,0.28194284439086914,0.5357714295387268,0.28175291419029236,0.5356072187423706,0.28194284439086914,0,,,,,,,,,,,,,
,135,0.7610591650009155,0.26075735688209534,101.97547149658203,1.4184561967849731,1.4184561967849731,0.2880285680294037,0.2880285680294037,0.29047900438308716,0.5422285795211792,0.5422285795211792,0.2761438190937042,0.2880285680294037,0.5422285795211792,0.2888311445713043,0.542987585067749,0.2880285680294037,0,,,,,,,,,,,,,
2.092585928966765e-06,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149,,,,,,,,,,,,,,,,,0,0.7741777896881104,0.2741650938987732,0.2315504103899002,0.23046875,0.23046875,0.2406652867794037,0.48046875,0.48046875,0.23046875,0.48046875,0.23048704862594604,0.4806440472602844,2.591616153717041
,169,0.7611047029495239,0.26078566908836365,101.97708892822266,1.4158892631530762,1.4158892631530762,0.28465715050697327,0.28465715050697327,0.2923312485218048,0.5419999957084656,0.5419999957084656,0.2780570089817047,0.28465715050697327,0.5419999957084656,0.2859203815460205,0.5439410209655762,0.28465715050697327,0,,,,,,,,,,,,,
2.9477829606150416e-06,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,199,,,,,,,,,,,,,,,,,0,0.7734525203704834,0.27352166175842285,0.24397991597652435,0.240234375,0.240234375,0.26337099075317383,0.5234375,0.5234375,0.240234375,0.5234375,0.23993761837482452,0.5232464075088501,2.490605115890503
,203,0.761288583278656,0.26092225313186646,101.97917938232422,1.4151791334152222,1.4151791334152222,0.2816285789012909,0.2816285789012909,0.2913857400417328,0.5533714294433594,0.5533714294433594,0.2829858064651489,0.2816285789012909,0.5533714294433594,0.28230902552604675,0.5541078448295593,0.2816285789012909,0,,,,,,,,,,,,,
,237,0.7611750364303589,0.26080504059791565,101.98188018798828,1.410915493965149,1.410915493965149,0.2882571518421173,0.2882571518421173,0.2998694181442261,0.5581142902374268,0.5581142902374268,0.2860002815723419,0.2882571518421173,0.5581142902374268,0.28784817457199097,0.557835042476654,0.2882571518421173,0,,,,,,,,,,,,,
4.047284143139844e-06,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,249,,,,,,,,,,,,,,,,,0,0.7685214877128601,0.2694172263145447,0.2513405978679657,0.251953125,0.251953125,0.2519771456718445,0.50390625,0.50390625,0.251953125,0.50390625,0.2505638003349304,0.4999393820762634,2.445047378540039
,271,0.7612376809120178,0.2608514428138733,101.9850845336914,1.408293604850769,1.408293604850769,0.2897428572177887,0.2897428572177887,0.3007889986038208,0.5602856874465942,0.5602856874465942,0.28632795810699463,0.2897428572177887,0.5602856874465942,0.28995516896247864,0.5604639649391174,0.2897428572177887,0,,,,,,,,,,,,,
5.3900044016183834e-06,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,299,,,,,,,,,,,,,,,,,0,0.7711490392684937,0.27163997292518616,0.25734785199165344,0.255859375,0.255859375,0.24116353690624237,0.48046875,0.48046875,0.255859375,0.48046875,0.2563961148262024,0.47949230670928955,2.423853874206543
,305,0.7610698342323303,0.260722815990448,101.98870086669922,1.4045838117599487,1.4045838117599487,0.29908570647239685,0.29908570647239685,0.30712950229644775,0.5592285990715027,0.5592285990715027,0.28522372245788574,0.29908570647239685,0.5592285990715027,0.298723429441452,0.5590424537658691,0.29908570647239685,0,,,,,,,,,,,,,
,339,0.7610684633255005,0.2606833577156067,101.99305725097656,1.4013452529907227,1.4013452529907227,0.3045428693294525,0.3045428693294525,0.3113552927970886,0.573028564453125,0.573028564453125,0.2918244004249573,0.3045428693294525,0.573028564453125,0.3047596216201782,0.573118269443512,0.3045428693294525,0,,,,,,,,,,,,,
6.974618633264127e-06,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,349,,,,,,,,,,,,,,,,,0,0.7680791616439819,0.2684926688671112,0.2592199444770813,0.259765625,0.259765625,0.2586859464645386,0.5166015625,0.5166015625,0.259765625,0.5166015625,0.26159751415252686,0.5199300050735474,2.196317672729492
,373,0.7610609531402588,0.26067641377449036,101.99795532226562,1.3967320919036865,1.3967320919036865,0.30314284563064575,0.30314284563064575,0.30949321389198303,0.574485719203949,0.574485719203949,0.2929275631904602,0.30314284563064575,0.574485719203949,0.3029342591762543,0.5745779871940613,0.30314284563064575,0,,,,,,,,,,,,,
8.799563015143274e-06,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,399,,,,,,,,,,,,,,,,,0,0.7678127288818359,0.2681577503681183,0.26474326848983765,0.263671875,0.263671875,0.2611481845378876,0.521484375,0.521484375,0.263671875,0.521484375,0.2622298300266266,0.5202077627182007,2.065626621246338
,407,0.7611373066902161,0.26073628664016724,102.00331115722656,1.3940668106079102,1.3940668106079102,0.30731427669525146,0.30731427669525146,0.31084635853767395,0.5777999758720398,0.5777999758720398,0.29329538345336914,0.30731427669525146,0.5777999758720398,0.3073291480541229,0.5778351426124573,0.30731427669525146,0,,,,,,,,,,,,,
,441,0.761130690574646,0.2606809437274933,102.00927734375,1.3902493715286255,1.3902493715286255,0.3130857050418854,0.3130857050418854,0.31592318415641785,0.5820000171661377,0.5820000171661377,0.29532110691070557,0.3130857050418854,0.5820000171661377,0.31337979435920715,0.5821068286895752,0.3130857050418854,0,,,,,,,,,,,,,
1.0863036547479045e-05,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,449,,,,,,,,,,,,,,,,,0,0.7684899568557739,0.2685061991214752,0.24633458256721497,0.2470703125,0.2470703125,0.24800628423690796,0.4951171875,0.4951171875,0.2470703125,0.4951171875,0.24641963839530945,0.494897723197937,2.0186281204223633
,475,0.7609986066818237,0.260544091463089,102.01569366455078,1.3859894275665283,1.3859894275665283,0.31534284353256226,0.31534284353256226,0.3158595561981201,0.5909714102745056,0.5909714102745056,0.2993974983692169,0.31534284353256226,0.5909714102745056,0.31572425365448,0.5912731289863586,0.31534284353256226,0,,,,,,,,,,,,,
1.3163002831021261e-05,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,499,,,,,,,,,,,,,,,,,0,0.76521897315979,0.26552680134773254,0.2616894245147705,0.2587890625,0.2587890625,0.2661256790161133,0.5283203125,0.5283203125,0.2587890625,0.5283203125,0.2603660523891449,0.5290752053260803,1.8440284729003906
,509,0.7612892985343933,0.2607988715171814,102.02225494384766,1.3851181268692017,1.3851181268692017,0.31694287061691284,0.31694287061691284,0.3177584707736969,0.5917999744415283,0.5917999744415283,0.2992194890975952,0.31694287061691284,0.5917999744415283,0.3175056278705597,0.5923534631729126,0.31694287061691284,0,,,,,,,,,,,,,
