lr-AdamW,step,val_softmargin,val_sigmoidalfocal,L1,val_loss_s,val_loss,val_acc,val_recall,val_precision,val_acc2,val_recall2,val_precision2,val_acc_mi,val_acc2_mi,val_acc_ma,val_acc2_ma,hp_metric,epoch,train_softmargin,train_sigmoidalfocal,train_precision,train_recall,train_acc,train_precision2,train_recall2,train_acc2,train_acc_mi,train_acc2_mi,train_acc_ma,train_acc2_ma,train_loss_s
,271,0.7608697414398193,0.26044780015945435,34.025150299072266,1.373043179512024,1.373043179512024,0.30717143416404724,0.30717143416404724,0.308430552482605,0.5787714123725891,0.5787714123725891,0.2925512194633484,0.30717143416404724,0.5787714123725891,0.3065634071826935,0.5784596800804138,0.30717143416404724,0,,,,,,,,,,,,,
8.02928560499617e-06,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,299,,,,,,,,,,,,,,,,,0,0.769585132598877,0.27005288004875183,0.2531105577945709,0.2529296875,0.2529296875,0.25537025928497314,0.5078125,0.5078125,0.2529296875,0.5078125,0.25371110439300537,0.5067528486251831,1.9944685697555542
,305,0.7603856325149536,0.25994962453842163,34.02677917480469,1.3647886514663696,1.3647886514663696,0.3232857286930084,0.3232857286930084,0.3255118131637573,0.5958571434020996,0.5958571434020996,0.3013453185558319,0.3232857286930084,0.5958571434020996,0.32311585545539856,0.5956199765205383,0.3232857286930084,0,,,,,,,,,,,,,
,339,0.7598094344139099,0.2593575716018677,34.028846740722656,1.3563257455825806,1.3563257455825806,0.3417714238166809,0.3417714238166809,0.34275323152542114,0.6131714582443237,0.6131714582443237,0.30970674753189087,0.3417714238166809,0.6131714582443237,0.3428359925746918,0.6139705181121826,0.3417714238166809,0,,,,,,,,,,,,,
1.0566573723402882e-05,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,349,,,,,,,,,,,,,,,,,0,0.7664787769317627,0.2667561173439026,0.2657826840877533,0.2646484375,0.2646484375,0.261310875415802,0.5185546875,0.5185546875,0.2646484375,0.5185546875,0.26612967252731323,0.5182128548622131,1.8792110681533813
,373,0.759116530418396,0.2586483657360077,34.031227111816406,1.3463464975357056,1.3463464975357056,0.3569428622722626,0.3569428622722626,0.3590908646583557,0.628171443939209,0.628171443939209,0.31904301047325134,0.3569428622722626,0.628171443939209,0.35714083909988403,0.6284033060073853,0.3569428622722626,0,,,,,,,,,,,,,
1.3488679056311573e-05,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,399,,,,,,,,,,,,,,,,,0,0.7661146521568298,0.26634177565574646,0.27263593673706055,0.26953125,0.26953125,0.26317155361175537,0.5244140625,0.5244140625,0.26953125,0.5244140625,0.26962655782699585,0.5242933034896851,1.8421519994735718
,407,0.7585777044296265,0.25809791684150696,34.03383255004883,1.339573621749878,1.339573621749878,0.375,0.375,0.3799141049385071,0.6389142870903015,0.6389142870903015,0.3269028961658478,0.375,0.6389142870903015,0.37545162439346313,0.6393259763717651,0.375,0,,,,,,,,,,,,,
,441,0.7579694390296936,0.2574766278266907,34.03691101074219,1.3306779861450195,1.3306779861450195,0.3889428675174713,0.3889428675174713,0.3912430703639984,0.6564285755157471,0.6564285755157471,0.33400118350982666,0.3889428675174713,0.6564285755157471,0.388656347990036,0.6560888290405273,0.3889428675174713,0,,,,,,,,,,,,,
1.6792717838548614e-05,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,449,,,,,,,,,,,,,,,,,0,0.7633892297744751,0.26345545053482056,0.2923983633518219,0.291015625,0.291015625,0.2638459801673889,0.5263671875,0.5263671875,0.291015625,0.5263671875,0.2910536825656891,0.5259721279144287,1.73301100730896
,475,0.757317841053009,0.2568123936653137,34.04029083251953,1.322352647781372,1.322352647781372,0.40542858839035034,0.40542858839035034,0.4068499803543091,0.6718000173568726,0.6718000173568726,0.3425550162792206,0.40542855858802795,0.6718000173568726,0.4053272604942322,0.6714892983436584,0.40542858839035034,0,,,,,,,,,,,,,
2.047542938273745e-05,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,499,,,,,,,,,,,,,,,,,0,0.762703001499176,0.26270005106925964,0.28255343437194824,0.2802734375,0.2802734375,0.2757352292537689,0.55078125,0.55078125,0.2802734375,0.55078125,0.28082573413848877,0.5513730049133301,1.6819510459899902
,509,0.7569006085395813,0.2563866078853607,34.04404067993164,1.3170448541641235,1.3170448541641235,0.4178857207298279,0.4178857207298279,0.41744425892829895,0.6777428388595581,0.6777428388595581,0.34459084272384644,0.4178857207298279,0.6777428388595581,0.41646522283554077,0.676607608795166,0.4178857207298279,0,,,,,,,,,,,,,
,543,0.756660521030426,0.2561420202255249,34.048221588134766,1.314108967781067,1.314108967781067,0.42260000109672546,0.42260000109672546,0.4236397445201874,0.6843143105506897,0.6843143105506897,0.34788021445274353,0.42260000109672546,0.6843143105506897,0.4235938787460327,0.6850081086158752,0.42260000109672546,0,,,,,,,,,,,,,
2.4533179297203106e-05,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,549,,,,,,,,,,,,,,,,,0,0.7612481117248535,0.26115381717681885,0.29383385181427,0.2919921875,0.2919921875,0.26787155866622925,0.5341796875,0.5341796875,0.2919921875,0.5341796875,0.29264456033706665,0.5357069969177246,1.602914571762085
,577,0.7560937404632568,0.25556641817092896,34.05247497558594,1.3074339628219604,1.3074339628219604,0.4364857077598572,0.4364857077598572,0.4348708391189575,0.6921142935752869,0.6921142935752869,0.35183265805244446,0.4364857077598572,0.6921142935752869,0.4368329644203186,0.6923416256904602,0.4364857077598572,0,,,,,,,,,,,,,
2.8961963072678043e-05,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,599,,,,,,,,,,,,,,,,,0,0.7589452266693115,0.2587467432022095,0.3176122307777405,0.3115234375,0.3115234375,0.2859824001789093,0.5625,0.5625,0.3115234375,0.5625,0.3112383484840393,0.5632123351097107,1.5237739086151123
,611,0.7556548118591309,0.2551211416721344,34.05697250366211,1.3026164770126343,1.3026164770126343,0.4424285590648651,0.4424285590648651,0.44015002250671387,0.701114296913147,0.701114296913147,0.356015145778656,0.4424285590648651,0.701114296913147,0.44147059321403503,0.7004234194755554,0.4424285590648651,0,,,,,,,,,,,,,
,645,0.7553389668464661,0.2548016309738159,34.061378479003906,1.2995713949203491,1.2995713949203491,0.44508570432662964,0.44508570432662964,0.4444318413734436,0.6985714435577393,0.6985714435577393,0.3549637496471405,0.44508570432662964,0.6985714435577393,0.4448968172073364,0.698420524597168,0.44508570432662964,0,,,,,,,,,,,,,
3.375741003426947e-05,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,649,,,,,,,,,,,,,,,,,0,0.7599188089370728,0.25967052578926086,0.30139482021331787,0.30078125,0.30078125,0.2861725091934204,0.5703125,0.5703125,0.30078125,0.5703125,0.30076009035110474,0.5708057880401611,1.4942137002944946
,679,0.7547191977500916,0.25417467951774597,34.06602096557617,1.2930024862289429,1.2930024862289429,0.4546857178211212,0.4546857178211212,0.4530508816242218,0.7099714279174805,0.7099714279174805,0.3591057062149048,0.4546857178211212,0.7099714279174805,0.45517855882644653,0.7101578116416931,0.4546857178211212,0,,,,,,,,,,,,,
3.891478765478759e-05,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,699,,,,,,,,,,,,,,,,,0,0.7589530944824219,0.25866466760635376,0.29067718982696533,0.2900390625,0.2900390625,0.28349190950393677,0.5634765625,0.5634765625,0.2900390625,0.5634765625,0.2891732454299927,0.5633584260940552,1.461315631866455
,713,0.75453782081604,0.25399377942085266,34.070892333984375,1.2923799753189087,1.2923799753189087,0.4538285732269287,0.4538285732269287,0.4498235583305359,0.7114285826683044,0.7114285826683044,0.3593524694442749,0.4538285732269287,0.7114285826683044,0.4542897939682007,0.7113660573959351,0.4538285732269287,0,,,,,,,,,,,,,
,747,0.7539529204368591,0.25340399146080017,34.075721740722656,1.2871192693710327,1.2871192693710327,0.45739999413490295,0.45739999413490295,0.4542320966720581,0.7133142948150635,0.7133142948150635,0.35911840200424194,0.45739999413490295,0.7133142948150635,0.45783743262290955,0.7135028839111328,0.45739999413490295,0,,,,,,,,,,,,,
4.442900622517872e-05,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,749,,,,,,,,,,,,,,,,,0,0.7574994564056396,0.2571651041507721,0.3188335597515106,0.3193359375,0.3193359375,0.2963326573371887,0.587890625,0.587890625,0.3193359375,0.587890625,0.3188272714614868,0.5877795219421387,1.4308063983917236
,781,0.7533683180809021,0.25281745195388794,34.08014678955078,1.282665729522705,1.282665729522705,0.461085706949234,0.461085706949234,0.457968533039093,0.7185714244842529,0.7185714244842529,0.360905259847641,0.461085706949234,0.7185714244842529,0.46221837401390076,0.7188113927841187,0.461085706949234,0,,,,,,,,,,,,,
5.029462387745352e-05,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,799,,,,,,,,,,,,,,,,,0,0.7573344707489014,0.25696861743927,0.3210720121860504,0.322265625,0.322265625,0.29532575607299805,0.580078125,0.580078125,0.322265625,0.580078125,0.3207939863204956,0.5784439444541931,1.4201889038085938
,815,0.7528188824653625,0.25226891040802,34.085269927978516,1.2797709703445435,1.2797709703445435,0.460828572511673,0.460828572511673,0.4582909643650055,0.7192857265472412,0.7192857265472412,0.3608401417732239,0.460828572511673,0.7192857265472412,0.46159571409225464,0.7197839617729187,0.460828572511673,0,,,,,,,,,,,,,
5.650585195515381e-05,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,849,,,,,,,,,,,,,,,,,0,0.75385582447052,0.2534146308898926,0.3696604371070862,0.37109375,0.37109375,0.3142243027687073,0.62109375,0.62109375,0.37109375,0.62109375,0.3701895475387573,0.6208702325820923,1.352502703666687
,849,0.7516417503356934,0.2510963976383209,34.0899658203125,1.272619366645813,1.272619366645813,0.4657142758369446,0.4657142758369446,0.4639430642127991,0.722514271736145,0.722514271736145,0.3605494201183319,0.4657142758369446,0.722514271736145,0.4676451086997986,0.723338782787323,0.4657142758369446,0,,,,,,,,,,,,,
,883,0.7508139610290527,0.25027671456336975,34.0944938659668,1.2697107791900635,1.2697107791900635,0.46717143058776855,0.46717143058776855,0.4650733768939972,0.7212571501731873,0.7212571501731873,0.35980653762817383,0.46717143058776855,0.7212571501731873,0.46741750836372375,0.7215579748153687,0.46717143058776855,0,,,,,,,,,,,,,
6.305656072605763e-05,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,899,,,,,,,,,,,,,,,,,0,0.754377007484436,0.25394704937934875,0.34867310523986816,0.3525390625,0.3525390625,0.30793705582618713,0.6123046875,0.6123046875,0.3525390625,0.6123046875,0.355854332447052,0.6149395704269409,1.3594579696655273
,917,0.7493268847465515,0.24880379438400269,34.0988883972168,1.2608240842819214,1.2608240842819214,0.4668285846710205,0.4668285846710205,0.4637303650379181,0.7264571189880371,0.7264571189880371,0.36305883526802063,0.4668285846710205,0.7264571189880371,0.46449944376945496,0.7253339290618896,0.4668285846710205,0,,,,,,,,,,,,,
6.994028543148465e-05,949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,949,,,,,,,,,,,,,,,,,0,0.7523471117019653,0.2519153952598572,0.36461734771728516,0.369140625,0.369140625,0.31584203243255615,0.6240234375,0.6240234375,0.369140625,0.6240234375,0.367874413728714,0.6238998770713806,1.3421649932861328
,951,0.7484335899353027,0.24793928861618042,34.10329818725586,1.2636967897415161,1.2636967897415161,0.4580285847187042,0.4580285847187042,0.45954135060310364,0.7186856865882874,0.7186856865882874,0.35792696475982666,0.4580285847187042,0.7186856865882874,0.4561581611633301,0.7178289890289307,0.4580285847187042,0,,,,,,,,,,,,,
,985,0.7478024959564209,0.24731652438640594,34.10725402832031,1.2602795362472534,1.2602795362472534,0.45822855830192566,0.45822855830192566,0.4634850025177002,0.7201714515686035,0.7201714515686035,0.3589620590209961,0.45822855830192566,0.7201714515686035,0.457090824842453,0.7200114130973816,0.45822855830192566,0,,,,,,,,,,,,,
7.71502326662328e-05,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,999,,,,,,,,,,,,,,,,,0,0.7521536946296692,0.25170421600341797,0.3726801872253418,0.3818359375,0.3818359375,0.3150595724582672,0.62109375,0.62109375,0.3818359375,0.62109375,0.3795427680015564,0.6199043989181519,1.3415491580963135
,1019,0.7470886707305908,0.24661733210086823,34.11155700683594,1.2584154605865479,1.2584154605865479,0.4569999873638153,0.4569999873638153,0.46293163299560547,0.7224857211112976,0.7224857211112976,0.35980674624443054,0.4569999873638153,0.7224857211112976,0.4555351734161377,0.7218911051750183,0.4569999873638153,0,,,,,,,,,,,,,
8.467928708284889e-05,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1049,,,,,,,,,,,,,,,,,0,0.7494785189628601,0.24904397130012512,0.3953607678413391,0.404296875,0.404296875,0.32426080107688904,0.640625,0.640625,0.404296875,0.640625,0.4004495143890381,0.6398587226867676,1.310626745223999
,1053,0.7464911937713623,0.2460472136735916,34.11587142944336,1.2622082233428955,1.2622082233428955,0.4538571536540985,0.4538571536540985,0.46722298860549927,0.7141428589820862,0.7141428589820862,0.3550081253051758,0.4538571536540985,0.7141428589820862,0.45432716608047485,0.7142014503479004,0.4538571536540985,0,,,,,,,,,,,,,
,1087,0.7455599904060364,0.2451348453760147,34.119041442871094,1.2576839923858643,1.2576839923858643,0.4546285569667816,0.4546285569667816,0.4685637950897217,0.7185999751091003,0.7185999751091003,0.35824912786483765,0.4546285569667816,0.7185999751091003,0.4548760652542114,0.7190921902656555,0.4546285569667816,0,,,,,,,,,,,,,
9.252001841361746e-05,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1099,,,,,,,,,,,,,,,,,0,0.749775767326355,0.24933205544948578,0.40050673484802246,0.4091796875,0.4091796875,0.3408612608909607,0.673828125,0.673828125,0.4091796875,0.673828125,0.4084552824497223,0.6718813180923462,1.3109463453292847
,1121,0.7449888586997986,0.24458153545856476,34.12213134765625,1.2591220140457153,1.2591220140457153,0.45248571038246155,0.45248571038246155,0.4718873202800751,0.7178857922554016,0.7178857922554016,0.3586706519126892,0.45248571038246155,0.7178857326507568,0.45219090580940247,0.7178286910057068,0.45248571038246155,0,,,,,,,,,,,,,
0.00010066468880333799,1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1149,,,,,,,,,,,,,,,,,0,0.7493560910224915,0.24891790747642517,0.3922975957393646,0.3984375,0.3984375,0.3312845230102539,0.6591796875,0.6591796875,0.3984375,0.6591796875,0.4056321978569031,0.662418007850647,1.304781436920166
,1155,0.744181215763092,0.24379023909568787,34.124305725097656,1.2545546293258667,1.2545546293258667,0.45645713806152344,0.45645713806152344,0.47357621788978577,0.7196857333183289,0.7196857333183289,0.3585449755191803,0.45645713806152344,0.7196857333183289,0.4552959203720093,0.7187871932983398,0.45645713806152344,0,,,,,,,,,,,,,
,1189,0.7436911463737488,0.24334225058555603,34.127140045166016,1.2639671564102173,1.2639671564102173,0.4456285834312439,0.4456285834312439,0.46721741557121277,0.7162285447120667,0.7162285447120667,0.3577089011669159,0.4456285834312439,0.7162285447120667,0.44691890478134155,0.7166949510574341,0.4456285834312439,0,,,,,,,,,,,,,
0.00010910526044565386,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1199,,,,,,,,,,,,,,,,,0,0.7485443353652954,0.24810729920864105,0.4018304944038391,0.41015625,0.41015625,0.33520910143852234,0.6689453125,0.6689453125,0.41015625,0.6689453125,0.418381929397583,0.6740244030952454,1.2973912954330444
,1223,0.7435578107833862,0.24320867657661438,34.12934112548828,1.2624726295471191,1.2624726295471191,0.45017144083976746,0.45017144083976746,0.4697273373603821,0.7161142826080322,0.7161142826080322,0.3571147322654724,0.45017144083976746,0.7161142826080322,0.4495038092136383,0.7155333161354065,0.45017144083976746,0,,,,,,,,,,,,,
0.00011783340351539656,1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1249,,,,,,,,,,,,,,,,,0,0.746588945388794,0.24615129828453064,0.4188154339790344,0.435546875,0.435546875,0.35769355297088623,0.703125,0.703125,0.435546875,0.703125,0.43290624022483826,0.7017444372177124,1.271525263786316
,1257,0.7430726289749146,0.24273884296417236,34.131771087646484,1.2620044946670532,1.2620044946670532,0.44839999079704285,0.44839999079704285,0.47054675221443176,0.7168285846710205,0.7168285846710205,0.35846954584121704,0.44839999079704285,0.7168285846710205,0.44795411825180054,0.716863751411438,0.44839999079704285,0,,,,,,,,,,,,,
,1291,0.7429617047309875,0.2426397055387497,34.132415771484375,1.2651232481002808,1.2651232481002808,0.4441142976284027,0.4441142976284027,0.46863237023353577,0.7116000056266785,0.7116000056266785,0.3576964735984802,0.4441142976284027,0.7116000056266785,0.4442252516746521,0.7124902606010437,0.4441142976284027,0,,,,,,,,,,,,,
0.00012684050438911782,1299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1299,,,,,,,,,,,,,,,,,0,0.7458056211471558,0.2453872412443161,0.43819236755371094,0.4453125,0.4453125,0.3476704955101013,0.693359375,0.693359375,0.4453125,0.693359375,0.45301660895347595,0.6950061321258545,1.271968126296997
,1325,0.7426500916481018,0.2423461526632309,34.13468933105469,1.2668781280517578,1.2668781280517578,0.4464571475982666,0.4464571475982666,0.47128593921661377,0.7151142954826355,0.7151142954826355,0.3603643476963043,0.4464571475982666,0.7151142954826355,0.4476368725299835,0.7154279947280884,0.4464571475982666,0,,,,,,,,,,,,,
0.00013611767414569573,1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1349,,,,,,,,,,,,,,,,,0,0.7450406551361084,0.24462644755840302,0.4278791546821594,0.4375,0.4375,0.356778621673584,0.6875,0.6875,0.4375,0.6875,0.43195244669914246,0.6851640939712524,1.2676587104797363
,1359,0.7425294518470764,0.2422284036874771,34.13465118408203,1.2674596309661865,1.2674596309661865,0.4472000002861023,0.4472000002861023,0.47445452213287354,0.7126285433769226,0.7126285433769226,0.361013799905777,0.4472000002861023,0.7126285433769226,0.44751691818237305,0.7123369574546814,0.4472000002861023,0,,,,,,,,,,,,,
,1393,0.7423041462898254,0.242030531167984,34.135169982910156,1.2750883102416992,1.2750883102416992,0.4472285807132721,0.4472285807132721,0.4780767261981964,0.7117999792098999,0.7117999792098999,0.36249881982803345,0.4472285807132721,0.7117999792098999,0.4493247866630554,0.7129210829734802,0.4472285807132721,0,,,,,,,,,,,,,
0.00014565575733862675,1399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1399,,,,,,,,,,,,,,,,,0,0.7456451654434204,0.24524179100990295,0.4106104373931885,0.421875,0.421875,0.35484281182289124,0.689453125,0.689453125,0.421875,0.689453125,0.41771361231803894,0.6880924701690674,1.2768560647964478
,1427,0.7412550449371338,0.24102087318897247,34.13615036010742,1.2745022773742676,1.2745022773742676,0.449828565120697,0.449828565120697,0.4771925210952759,0.7104571461677551,0.7104571461677551,0.36049988865852356,0.449828565120697,0.7104571461677551,0.4484539330005646,0.7099103927612305,0.449828565120697,0,,,,,,,,,,,,,
0.00015544534103134635,1449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1449,,,,,,,,,,,,,,,,,0,0.7460960745811462,0.24569648504257202,0.4171106219291687,0.42578125,0.42578125,0.3552896976470947,0.693359375,0.693359375,0.42578125,0.693359375,0.4273372292518616,0.6936621069908142,1.2792397737503052
,1461,0.7417129278182983,0.2414592057466507,34.136131286621094,1.274759292602539,1.274759292602539,0.44925713539123535,0.44925713539123535,0.4810805916786194,0.7090857028961182,0.7090857028961182,0.3602062165737152,0.44925713539123535,0.7090857028961182,0.4493550956249237,0.7091003060340881,0.44925713539123535,0,,,,,,,,,,,,,
,1495,0.7411410212516785,0.2408849596977234,34.13479995727539,1.2659833431243896,1.2659833431243896,0.4578571319580078,0.4578571319580078,0.48286205530166626,0.7116571664810181,0.7116571664810181,0.36028793454170227,0.4578571319580078,0.7116571664810181,0.4590344727039337,0.7122949957847595,0.4578571319580078,0,,,,,,,,,,,,,
0.00016547676408666044,1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1499,,,,,,,,,,,,,,,,,0,0.745635986328125,0.2452315390110016,0.4061248302459717,0.4091796875,0.4091796875,0.35834091901779175,0.69921875,0.69921875,0.4091796875,0.69921875,0.4092634320259094,0.7004061937332153,1.273687720298767
,1529,0.7411053776741028,0.2408950924873352,34.1351318359375,1.2820699214935303,1.2820699214935303,0.44751429557800293,0.44751429557800293,0.4745624363422394,0.7123143076896667,0.7123143076896667,0.3636495769023895,0.44751429557800293,0.7123143076896667,0.4478265643119812,0.7117056846618652,0.44751429557800293,0,,,,,,,,,,,,,
0.0001757401267011218,1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1549,,,,,,,,,,,,,,,,,0,0.7416903972625732,0.2413225769996643,0.48114293813705444,0.484375,0.484375,0.3749811053276062,0.728515625,0.728515625,0.484375,0.728515625,0.4813867509365082,0.7308189272880554,1.2314977645874023
,1563,0.7411432862281799,0.24093610048294067,34.134342193603516,1.284376621246338,1.284376621246338,0.4464571475982666,0.4464571475982666,0.4802304208278656,0.7056857347488403,0.7056857347488403,0.3603442907333374,0.4464571475982666,0.7056857347488403,0.446285218000412,0.7063269019126892,0.4464571475982666,0,,,,,,,,,,,,,
,1597,0.7404977679252625,0.24030934274196625,34.1341438293457,1.281601071357727,1.281601071357727,0.44845715165138245,0.44845715165138245,0.4810170829296112,0.7088000178337097,0.7088000178337097,0.36202532052993774,0.44845715165138245,0.7088000178337097,0.4481113851070404,0.708602786064148,0.44845715165138245,0,,,,,,,,,,,,,
0.00018622530017494093,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1599,,,,,,,,,,,,,,,,,0,0.7391132116317749,0.23878943920135498,0.4852030277252197,0.4931640625,0.4931640625,0.3794548511505127,0.7392578125,0.7392578125,0.4931640625,0.7392578125,0.4899471402168274,0.7331568002700806,1.206484079360962
,1631,0.740308403968811,0.2401486337184906,34.13308334350586,1.2874317169189453,1.2874317169189453,0.4438000023365021,0.4438000023365021,0.4853808581829071,0.7091714143753052,0.7091714143753052,0.3641243875026703,0.4438000023365021,0.7091714143753052,0.44411540031433105,0.7095587849617004,0.4438000023365021,0,,,,,,,,,,,,,
0.00019692193690778933,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1649,,,,,,,,,,,,,,,,,0,0.7417977452278137,0.2414427101612091,0.45674827694892883,0.4658203125,0.4658203125,0.37407606840133667,0.7236328125,0.7236328125,0.4658203125,0.7236328125,0.460375040769577,0.7215880155563354,1.2379461526870728
,1665,0.7397847175598145,0.23958417773246765,34.13197708129883,1.2659916877746582,1.2659916877746582,0.4568857252597809,0.4568857252597809,0.4891899526119232,0.7139428853988647,0.7139428853988647,0.36360442638397217,0.4568857252597809,0.7139428853988647,0.4564501941204071,0.7128959894180298,0.4568857252597809,0,,,,,,,,,,,,,
0.0002078194806106323,1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1699,,,,,,,,,,,,,,,,,0,0.7390314340591431,0.23874007165431976,0.4938904643058777,0.4990234375,0.4990234375,0.3761241137981415,0.7236328125,0.7236328125,0.4990234375,0.7236328125,0.49467068910598755,0.7209727168083191,1.2233850955963135
